variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-63570.15374425,-63566.0065,306.2199210466924,314.8286273999975,-64059.144049999995,-63064.705799999996,1.0036276775884745,701.4479865476576,1454.6627876791408
nu,4.902319264125,4.90231835,0.06569889555118692,0.06609519756000028,4.792683235,5.01071933,1.000676863601858,2767.1837103610055,3003.4853410940987
lambda_a_diag[1],0.6973235775325,0.697249835,0.01775238734042083,0.017793245988000007,0.6685301634999999,0.726271436,1.0037729649680405,655.0562814457847,1688.0842948617862
lambda_a_diag[2],0.44515244109,0.44476037,0.014824479903504707,0.01456494379200002,0.4208018155,0.470069138,1.0047726370492354,796.6174178126805,1513.6064679431643
lambda_a_diag[3],0.14075129524024999,0.14059436,0.012984222587316479,0.012988991883000001,0.11917428349999999,0.16238462449999996,1.016687731030238,422.0948034117718,1347.4293128041381
lambda_a_free[1],0.29646363681,0.296619935,0.018056642596007613,0.01817245058999999,0.266824942,0.326055529,1.0170461648994533,298.6308271898949,1206.3044081827036
lambda_a_free[2],0.8110112518625,0.81068126,0.018096965607189458,0.01807935813599994,0.782081754,0.841699218,1.007481443216184,426.47757723323593,1217.8550905597988
lambda_a_free[3],0.350731286725,0.350903735,0.022584060346364752,0.022266331730999993,0.312816967,0.38789577049999996,1.0216165750953814,210.96991016002656,650.4776630079808
lambda_a_free[4],0.7742582953925,0.774096015,0.01956026663217384,0.020043484377000015,0.74185768,0.8063906215000001,1.0002752765586975,420.31527493021025,1229.8973612011084
lambda_a_free[5],0.4875404541225,0.48763747999999996,0.024003433434648978,0.023964850181999963,0.4482450935,0.5273621470000001,1.0236956959951549,279.062066746337,699.0501963110358
lambda_a_free[6],-0.3429649292025,-0.34290327,0.02558774587317938,0.025107712391999985,-0.383717355,-0.301065825,1.0365829276939682,194.75331422186235,418.45297903315026
lambda_a_free[7],-0.47005428353,-0.46992438000000003,0.025256001515138998,0.02451961686299996,-0.510521475,-0.4283700755,1.0342355984965923,201.96957300013347,389.75247704766133
lambda_a_free[8],-0.73188638613,-0.732172545,0.021567351156833756,0.021197517978000086,-0.7668313535,-0.6952154795000001,1.020929316113079,258.76434005295494,539.3593193427254
lambda_a_free[9],0.2527407193675,0.253025455,0.025586391326751307,0.026702589690000004,0.21159248100000003,0.29447333200000003,1.0265249168459458,206.42315647486524,660.440487139665
lambda_a_free[10],-0.449509969025,-0.44964281,0.024664901185449367,0.024208856489999958,-0.48928708049999997,-0.408874754,1.0254180498789305,251.31464347467835,502.72149633780197
lambda_a_free[11],-0.7483970205925,-0.74823239,0.020574562649293325,0.02052105207600003,-0.7831268349999999,-0.7154259525000001,1.0086201106722839,420.8523440187937,828.5599239911452
lambda_a_free[12],0.2921062823025,0.29252336,0.01849965672725681,0.018631344942000003,0.261999995,0.32256096799999995,1.0193171825614789,225.3230685729768,939.4081350842756
lambda_a_free[13],-0.7359871910775,-0.7360840900000001,0.02058432322863045,0.020099244962999963,-0.7690669520000001,-0.7024209985000001,1.0263564500124849,276.5570038986378,512.580143208146
lambda_a_free[14],-0.4596991565725,-0.459422285,0.02258390489660114,0.022494088742999983,-0.4969318145,-0.42364261350000004,1.0259760533830773,283.55409934630484,600.5988180832742
lambda_a_free[15],0.3318188678925,0.33165514,0.023495661634617172,0.023754254264999993,0.2933772505000001,0.3703853455,1.0214831201764023,212.1674380555773,656.1605837274341
lambda_a_free[16],0.11514749358675,0.115139395,0.02236956991434294,0.022857837239999974,0.07845025135,0.15138551600000003,1.0250522290756128,280.1046338559774,913.5001372178253
lambda_a_free[17],0.037634855977765946,0.037998326,0.02777504574361582,0.027771006106199998,-0.007932187834999998,0.08355429454999998,1.0257177983791326,201.51351611632145,643.1805465001619
lambda_a_free[18],0.37039616334,0.370382995,0.024697320251934416,0.02463190157399999,0.33021276549999995,0.41093736849999996,1.0269838169217602,189.98072867072074,562.629392214512
lambda_a_free[19],-0.2152565522825,-0.215931135,0.025172382069699118,0.024932454245999998,-0.2561339285,-0.172466522,1.0156669710128146,313.45080075631756,730.2439162423038
lambda_a_free[20],0.05932055755615,0.0595865695,0.02044733221755286,0.0202923736281,0.0247814441,0.09194887719999999,1.0251065485058173,291.29252547527335,876.4706883354024
lambda_a_free[21],0.4265498656225,0.426546325,0.026223075123864622,0.026289566982000023,0.3833529095,0.47132318549999996,1.019432506109891,206.08109573695634,565.6147135335154
lambda_a_free[22],0.21338230708,0.21295688000000002,0.02389878847521854,0.024241525581000026,0.17512695150000002,0.2530821485,1.0179353237262205,242.99728564960756,709.2281375031635
lambda_a_free[23],0.1838592349825,0.184226375,0.022155520715983913,0.022375540046999997,0.148179925,0.22019221449999998,1.0160634182947124,287.07435141319934,819.2550700770113
lambda_a_free[24],-0.20047495646,-0.200235125,0.018065547014174618,0.018310028457,-0.22977606099999998,-0.171316134,1.0053876046158594,883.3728030067604,2159.01352444666
lambda_a_free[25],0.7735140832425,0.77334713,0.018607878142592075,0.018447361695000015,0.7428928260000001,0.8048783255,1.0003781018088924,418.7220173244999,1009.7944648684893
lambda_a_free[26],0.30488193634,0.30463501,0.02318953529247082,0.023074941770999995,0.26615743550000004,0.34319833749999995,1.0087828099748877,405.76698551830515,955.2460120542172
lambda_a_free[27],-0.576853880775,-0.5766892299999999,0.019202032747786913,0.019173628130999945,-0.6086707874999999,-0.545952627,1.000673707888665,746.5579297738226,1595.6996082824749
lambda_a_free[28],-0.46820257068,-0.46790596500000003,0.01790769331175534,0.017953663308000054,-0.497381039,-0.437942975,1.0031409665718825,445.7526284438819,1224.1191646649452
lambda_a_free[29],-0.8329849079,-0.83273934,0.019527632008285212,0.01952260993199991,-0.8659375565,-0.8015544895,1.0046886249745763,322.82477010445115,722.8271483775385
lambda_a_free[30],-0.19301230197,-0.192280695,0.02423064720020074,0.023709553875000004,-0.232989119,-0.1527328835,1.0116253501546106,503.45269001356667,1122.2790245757799
lambda_a_free[31],0.154440915756,0.154488835,0.020960686716942855,0.021335755601999993,0.12013605399999999,0.188461286,1.0074523200173897,450.5173878466917,1485.421848261964
lambda_a_free[32],-0.814836626775,-0.814838105,0.01829485707574662,0.01799642890500001,-0.8458198775000001,-0.784754593,1.0020931970923908,386.58191132135727,700.127188130027
lambda_a_free[33],-0.69239058773,-0.6918163150000001,0.021642998476870696,0.021290336150999994,-0.7280817399999999,-0.6577618085,1.006712627252737,249.72333081590702,680.3498802250425
lambda_a_free[34],-0.524623972445,-0.52475859,0.02207392439886089,0.021524831580000056,-0.560557972,-0.48896186700000005,1.0102341416744802,281.57759319483995,791.6257942854263
lambda_a_free[35],-0.6045975541875,-0.60489317,0.021226859346304475,0.021312330522000062,-0.639771413,-0.5700214255,1.0140445156924989,472.25038392797785,1316.1298559402492
lambda_a_free[36],0.603771219255,0.604232855,0.02341558460436155,0.023358800367000002,0.56534823,0.6429345864999999,1.007854878344901,280.9901693583728,783.2236333737856
lambda_a_free[37],0.2468254379475,0.24661199,0.023877057474229565,0.02368896056100002,0.2088699,0.2872958755,1.019400989248694,293.74605841523726,875.3416191826283
lambda_a_free[38],0.4505437278175,0.450491555,0.0164192238470906,0.016636632663000018,0.42315876799999996,0.477062902,1.0048621513009213,527.7096670252906,1247.2286448782902
lambda_a_free[39],0.401372819265,0.40086072500000003,0.021046124752903773,0.021706509383999942,0.36789687099999996,0.436456227,1.0084295924527331,769.7191928185078,1767.1493439173582
lambda_a_free[40],-0.2635241193475,-0.26360715999999995,0.020718880079844584,0.021314109641999927,-0.297077601,-0.23032505649999999,1.0024953651896171,1090.641166453753,2006.717323765555
lambda_a_free[41],-0.6800040502275,-0.67990894,0.018899989111094893,0.018817833782999987,-0.7104528805,-0.6492331855,1.0219912044938981,352.83767782304363,1151.4054546550203
lambda_a_free[42],-0.3751011485875,-0.37509400000000004,0.0186602972370892,0.01871877386399995,-0.4055020225,-0.3440207635,1.0041907288854028,531.9380576925516,1248.0416418342872
lambda_a_free[43],-0.4184900903625,-0.41858175,0.01874589993920042,0.01852836354599993,-0.4499082135,-0.38779595750000007,1.0066156246662001,669.317715049839,1079.062145399484
lambda_a_free[44],-0.48392382275,-0.483657565,0.022698761785370468,0.022906118109000013,-0.5213357765000001,-0.44780554,1.0061837555279602,375.6035612411278,809.2594865445908
lambda_a_free[45],0.092918012724375,0.09253579549999999,0.02415033964608138,0.0234905968353,0.0534386562,0.13510331,1.0045827635083477,958.2981633046813,1564.76620143781
