variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,1040.624108944775,1047.6141,324.12576118199377,331.40394713999984,498.9794665,1572.483695,1.010572426263926,710.4316531442021,1500.3430617162187
mu[1],-0.05265447062875,-0.052519401,0.00996745686026842,0.0100315762743,-0.06899227634999999,-0.036106705250000024,1.000371920807945,4939.83066859133,3137.662877191455
mu[2],-0.055557269912375,-0.0553730115,0.013011482040338295,0.012987139374299999,-0.07688806379999999,-0.03431181490000001,0.9998874789996929,5350.825417841644,3215.887840287082
mu[3],-0.02611282989050475,-0.026125460500000003,0.007564315397383747,0.007573618953600004,-0.038292843900000005,-0.013674377750000003,1.0019469640710352,5374.588230297513,3752.0759183666423
mu[4],-0.06838067047475,-0.068451008,0.010051173670227273,0.010085187090299996,-0.0849431623,-0.05166989065000001,1.000830816577903,5055.143219923444,3389.667336427409
mu[5],-0.0237908041390825,-0.0238909515,0.006596383935569389,0.0064881548612999995,-0.0344807454,-0.012961203550000005,0.999818220734176,5302.255399291126,3082.038246651774
mu[6],-0.00718422685079855,-0.0071179147,0.009392265467838477,0.009435684070659,-0.022894720349999998,0.008077692394999999,1.0000330105059205,5121.130185781563,3148.4079167186433
mu[7],-0.01015440410870925,-0.0099976852,0.01455451610294358,0.01472038743378,-0.034283097049999996,0.013413350699999984,1.0003100822872122,6371.307367632372,3208.2097268470834
mu[8],-0.02048068459295875,-0.020767461,0.014520538928167494,0.014794562949600002,-0.04421389145,0.004000707804999996,1.0005221904415689,6605.94126963782,3302.4374641591157
mu[9],-0.119737251651,-0.119583,0.007738385486130686,0.007912806698999995,-0.1326232575,-0.10721281650000002,0.9998043092910326,5357.281431119699,2814.5160763864114
mu[10],-0.12083270621625,-0.1207761,0.007187290345940485,0.007165687494000001,-0.132487141,-0.1090930805,1.0005066128828235,4904.561117842891,3615.3169437732017
mu[11],-0.10803973515275,-0.10810136000000001,0.006893290361283742,0.006767720589000007,-0.1194685435,-0.09685651035000001,1.0018670604249131,4356.735444041804,3044.101235963123
mu[12],-0.044941295408,-0.0449571365,0.007560823677461904,0.0074409744380999985,-0.05707114205,-0.03238405565,1.00002502836245,5438.959381380122,3079.4790630812395
mu[13],-0.10708341801575,-0.10691468500000001,0.007886392860485751,0.008066982273000001,-0.120212247,-0.09435228955000001,1.0008928706090003,4951.55285659083,3342.0735596100653
mu[14],-0.0725545886065,-0.0726353595,0.0071552728629848085,0.007382635610700002,-0.08418763829999999,-0.061009311550000014,0.9998438921590176,4568.0310366879485,2859.633054064978
mu[15],-0.0486307404085,-0.048391806999999995,0.008175937149967139,0.0083789924778,-0.06264186344999999,-0.03558987835,1.0010620179326881,5168.282782170921,3224.040946089516
mu[16],-0.11003277857575,-0.11002452,0.007860139960256267,0.007921539212999996,-0.1230277845,-0.09729966275,0.999777398853551,5025.864734234384,3276.9180708316635
mu[17],-0.116302940748,-0.116361455,0.007703228533086976,0.007696554663000008,-0.128610227,-0.10348547050000001,1.000159441569737,5710.886961131747,3220.443663259714
mu[18],-0.0658811813725,-0.0657456815,0.010346736316549188,0.010337589362099997,-0.082815151,-0.04854791365000001,1.002012625402558,4581.383014626857,3115.065907285816
mu[19],-0.081883057831,-0.082026455,0.009477807971351289,0.009559202123100002,-0.09772829319999998,-0.06637652905000001,1.000076617799521,4814.750768998515,3645.3784154449777
mu[20],-0.030482267805525,-0.0306370045,0.007135481475829007,0.007082734541399998,-0.0421236864,-0.018646068400000004,0.9997421310282409,5404.705799892691,3059.5036133323815
mu[21],-0.063632022314,-0.0638578425,0.00857507564501648,0.0085472824038,-0.0774331476,-0.04903028270000001,1.0011458868604581,4567.541204941688,3211.678445197761
mu[22],-0.05475852104375,-0.054695469,0.008615746516768226,0.0086077850859,-0.06859479064999999,-0.0406746999,1.0001574607657036,4687.207183898604,2978.104976935884
mu[23],-0.0919019235445,-0.09178444250000001,0.01189753627065243,0.012013929599699992,-0.111596017,-0.07234285310000002,1.0009366797738186,5711.931637699276,3545.8826566368916
mu[24],-0.00231225202894475,-0.0021526987,0.014486321025098708,0.014389160879729997,-0.025863978299999996,0.02197908544999999,1.0012320344292949,6813.6766111045,3033.127458063711
mu[25],0.01350001428247275,0.0136117465,0.006265880498884371,0.006252824728499999,0.00317794535,0.023861705549999994,0.9997533123237945,4443.05766296107,3204.484034520586
mu[26],-0.01124675528132725,-0.0113179135,0.008069392286200286,0.00801189041373,-0.0244803751,0.0021998644199999985,1.0009909695666475,5690.725684191007,3396.6377445923613
mu[27],-0.01456490838198525,-0.014461098,0.009679502471223978,0.009486150640469999,-0.03040876495,0.0016628588499999913,1.0017239372659579,4882.966096407995,3023.3018140049753
mu[28],-0.0036830483882175245,-0.003819264,0.01416287811835632,0.014144463012959999,-0.02709114645,0.019669294849999963,1.0019752683365781,5200.989500849329,3481.389468747667
mu[29],-0.0232483303965425,-0.023088227,0.0062326397308910915,0.006340646539499999,-0.03347451235,-0.0130591245,1.0023080255703396,5378.12162282318,3260.6114008615145
mu[30],-0.005422165950698975,-0.005557409500000001,0.00778796699902022,0.007873517487653999,-0.01842558105,0.007280973684999999,1.0006951528256967,5566.630929115045,3267.3644693708943
mu[31],0.009479596114235,0.0094223551,0.010076582294917672,0.01014085597749,-0.007012950299999999,0.025931996899999993,1.0008441342512293,5304.040696692246,3387.5850248194924
mu[32],0.0189110866772193,0.01884242,0.012505444026011506,0.012532778071799998,-0.002133982024999999,0.03954992839999998,1.0005406293907284,6080.110548737666,3293.5250699157586
mu[33],-0.052814362029,-0.052910907,0.005760221264090779,0.005761823190900001,-0.0622048025,-0.0434463772,1.001049968834666,4964.6788108947885,3266.9267966677635
mu[34],-0.059592657598,-0.0596443975,0.008084298659378925,0.0080741565744,-0.0726601303,-0.04612916585000001,1.0003843873029399,4871.112671442531,3656.4435832876347
mu[35],-0.03334224668054,-0.0331892895,0.012319982979067178,0.011931030762,-0.053732905,-0.012596391900000002,0.9998221593562465,4896.36483794856,3121.2620974551382
mu[36],-0.027670885601375,-0.0275388165,0.007196042474414261,0.007204244730899996,-0.03988305279999999,-0.015893824850000005,1.0002000470524648,5222.294148719038,2819.7574728717404
