player_id,player_name,Attacking output,Shooting rates,Passing volume,Passing quality,Progressive actions,Defending,Dueling,Discipline,pc1_score,pc2_score,pc3_score,n_seasons
3300,Raúl Albiol,7.1942446043165464,6.147809025506867,71.35382603008502,93.39437540876389,11.249182472204055,91.49771092217135,5.362982341399607,65.46762589928058,5.804993347625511,0.9065081813837113,-1.638104264532367,6
3301,Arbeloa,54.87246566383257,34.139960758665794,93.26357096141268,95.9450621321125,39.699149771092216,75.0817527795945,40.41857423152388,5.951602354480053,2.733619647450138,-2.65499788783846,-1.1066267655531818,1
3304,Nacho Fernández,24.9836494440811,35.25179856115108,52.51798561151079,97.71092217135383,23.021582733812952,82.47220405493788,15.761935905820797,27.79594506213211,3.6130473083404544,0.6701396876514125,-1.3280181941902816,10
3305,Pepe,28.188358404185742,38.71811641595814,78.09025506867233,97.77632439502943,17.593198168737736,87.96599084368869,20.01308044473512,77.17462393721387,4.8160825537344785,0.41835383661593767,-2.1748712749802523,3
3306,Sergio Ramos,27.665140614780903,68.34532374100719,91.23610202746893,99.21517331589274,27.07652060170046,97.71092217135383,43.3616742969261,34.33616742969261,5.616124223128757,0.2221715473887889,-3.425624828837934,8
3309,R. Varane,13.211249182472203,39.04512753433617,52.38718116415958,98.03793328973185,11.18378024852845,82.99542184434272,8.04447351209941,99.34597776324395,5.130072968455261,1.9496003505919888,-2.464953632698421,7
3310,Marcelo,79.79071288423808,50.098103335513414,99.54218443427077,62.98234139960759,77.24002616088947,47.08960104643558,10.26814911706998,94.76782210595161,0.7050895437473923,-6.077976730962612,-1.1468025514159463,8
3313,José Callejón,68.34532374100719,58.992805755395686,70.30739045127534,46.76258992805755,56.50752125572269,39.17593198168738,44.669718770438195,59.64682799215173,-1.0380350987011644,-1.6737458859597083,0.0031321546290712,1
3317,Esteban Granero,47.67822105951603,48.13603662524526,71.55003270111185,87.05035971223022,47.482014388489205,50.81752779594506,79.39829954218443,1.896664486592544,0.9626718473149486,-1.5283129474605408,-0.3432230410460645,6
3321,K. Benzema,99.47678221059516,99.67298888162198,43.884892086330936,72.85807717462393,71.09221713538261,13.211249182472203,5.951602354480053,100,-6.110368329402137,-0.29123087812707626,-4.523155649361963,9
3322,Cristiano Ronaldo,99.67298888162198,100,26.68410725964683,62.32831916285154,86.33093525179856,3.008502289077829,22.759973839110533,98.95356442119032,-7.461079248272661,0.6130255864370592,-4.920338829243327,4
3324,Álvaro Morata,93.4597776324395,99.54218443427077,7.390451275343361,11.8378024852845,68.93394375408764,5.362982341399607,98.75735775016351,18.247220405493785,-6.345530241461809,3.835301224798973,-0.921525267587646,5
3325,Juanfran,50.29431000654022,25.506867233485934,85.02289077828647,17.854807063440155,71.41922825376062,58.73119686069327,51.275343361674295,99.41137998691956,0.9836797196071132,-2.480533031014601,2.0894610848761106,5
3326,Jesé Rodríguez,98.16873773708306,84.17266187050359,46.958796599084366,45.84695879659908,94.702419882276,1.962066710268149,31.916285153695224,70.04578155657293,-6.137160001364363,-2.384538990092695,-1.154478287167509,4
3327,Joselu,75.86657946370177,97.64551994767821,10.071942446043165,5.493786788750818,16.742969260954872,6.605624591236102,99.47678221059516,86.98495748855461,-4.89214297496679,4.637029528255907,-1.155232022891716,6
3334,Dani Alves,71.48463047743623,22.10595160235448,99.60758665794637,90.9090909090909,67.95291039895358,65.33682145192937,55.59189012426422,29.954218443427077,2.5747722279663416,-6.269655509820866,-0.7061074618173591,3
3335,Marc Bartra,21.778940483976456,47.743623283191624,81.6873773708306,88.81621975147155,18.443427076520603,93.4597776324395,39.568345323741006,85.15369522563768,5.174949163528458,0.5357003645825155,-1.3745177073629369,9
3336,Adriano,55.2648790058862,16.808371484630477,98.49574885546109,98.23413996075867,68.14911706998038,66.38325703073905,60.88947024198823,59.516023544800525,3.044759860108135,-4.568097673566177,-1.5139299853230768,2
3337,Andreu Fontàs,9.810333551340745,7.7174623937213855,94.83322432962721,97.3185088293002,13.53826030085023,94.11379986919556,5.5591890124264225,87.11576193590582,6.8688866909286705,-0.9959176011399083,-1.9549136631137691,4
3338,Sergi Gómez,7.979071288423806,4.251144538914323,46.89339437540877,94.31000654022237,1.896664486592544,85.15369522563768,0.3270111183780248,93.98299542184434,5.511950959654666,2.048040186565069,-1.3865992916566985,10
3339,Martín Montoya,38.45650752125572,7.1288423806409416,65.66383257030739,52.32177894048397,48.593852190974495,72.2040549378679,69.45716154349248,40.28776978417266,2.9235202416504564,-1.1225148597620092,2.2153111086883164,5
3340,Muniesa,19.7514715500327,5.0359712230215825,84.63047743623284,69.8495748855461,27.79594506213211,95.48724656638325,42.31523871811642,50.03270111183781,4.768714466671931,-0.6755907111832445,0.21133954524091575,2
3341,Gerard Piqué,19.424460431654676,47.87442773054284,88.88162197514716,99.41137998691956,21.451929365598428,96.59908436886853,14.715500327011119,64.94440810987574,6.228452836946304,0.22836245407277855,-3.3615448676685102,8
3344,Rafinha,69.58796599084368,69.65336821451929,86.7887508175278,95.61805101373446,89.66644865925441,45.192936559843034,95.02943100065401,76.38979725310661,-1.2324949440872703,-3.511505566704076,-1.9784695630082376,4
3346,Sergio Busquets,33.747547416612164,6.278613472858077,98.6265533028123,98.82275997383911,23.93721386527142,81.42576847612818,73.18508829300197,34.53237410071942,4.671465795427829,-3.9016981157704738,-2.9392419984737415,9
