feature_k,feature_l,obs_corr,pred_corr,pred_lo,pred_hi
per90_interceptions,per90_head_shots,-0.20973515018815753,-0.17602983132414918,-0.20659940284934122,-0.1454830902071663
per90_clearances,per90_head_shots,0.0014165289923031867,-0.046301784484778175,-0.0811072116103336,-0.014705847510164799
per90_shots_blocked,per90_head_shots,0.04586906990630965,-0.05234408366694939,-0.08070080039034608,-0.02342924282863476
per90_defensive_duels,per90_head_shots,-0.3934042733778857,-0.1760327084031253,-0.19916921966134282,-0.15045578827055675
per90_offensive_duels,per90_head_shots,0.04288967805741266,0.06010171202862852,0.028671884256131076,0.09210686855673644
per90_aerial_duels,per90_head_shots,0.6078657233337201,0.28902718511335346,0.26590264311799405,0.3150566206271194
per90_pressing_duels,per90_head_shots,0.17858646953576687,0.14822608731894654,0.11974801676239005,0.17573079795621493
per90_loose_ball_duels,per90_head_shots,0.3854250315062038,0.21427578876707648,0.19061142959667896,0.23879509476655095
per90_sliding_tackles,per90_head_shots,-0.07699682319917299,-0.06973928630881056,-0.09031778998453187,-0.04843646557368449
per90_dribbles_against,per90_head_shots,-0.45010402259560095,-0.21066978385334392,-0.23672824236358087,-0.18648377265913563
rate_defensive_duels_won,per90_head_shots,-0.024288235870919758,-0.10521644565947236,-0.12966000946928916,-0.0824385049994528
rate_offensive_duels_won,per90_head_shots,-0.2652761424535356,-0.21509124030321983,-0.23789376905166756,-0.19368582361883968
rate_aerial_duels_won,per90_head_shots,0.0972527696919948,-0.053038122446384305,-0.0812601132041447,-0.02534122179782608
per90_fouls,per90_head_shots,0.132391288129022,0.11090076125851563,0.09223977154647735,0.13160021934183969
per90_fouls_suffered,per90_head_shots,0.043135722306434116,0.014524904097389256,-0.01200575428324869,0.041455572166125144
per90_yellow_cards,per90_head_shots,-0.017551134585792303,0.004865917050870324,-0.01541047770797846,0.02417864971706371
per90_passes,per90_received_pass,0.967251427445424,0.7246919240441114,0.7038529978769679,0.7435087914030545
per90_forward_passes,per90_received_pass,0.7536794028496613,0.683306205575631,0.6611614214712622,0.7034783886409487
per90_back_passes,per90_received_pass,0.42773061753509645,0.2441004845316265,0.21063612019379635,0.27721996163628315
per90_lateral_passes,per90_received_pass,0.879966454291433,0.6341776366170415,0.6111879997293113,0.6542010290138869
per90_long_passes,per90_received_pass,0.4753449034156244,0.5577561227634923,0.5334654492179901,0.5835318180968032
per90_smart_passes,per90_received_pass,0.08742867094847101,0.1307268849307463,0.10334354700558976,0.16363684884154836
per90_progressive_passes,per90_received_pass,0.6785397888647834,0.6947315813061695,0.6703360022826155,0.7146677522902796
per90_passes_to_final_third,per90_received_pass,0.6925970697707953,0.6289331302616845,0.6060770238661927,0.6519525544699107
per90_key_passes,per90_received_pass,0.08475161697952309,0.10574037934109483,0.07428239454944634,0.14123676596653148
per90_through_passes,per90_received_pass,0.29728844708640606,0.3154444135806434,0.2807700045967369,0.34651722328576406
per90_crosses,per90_received_pass,-0.012255793049575603,0.12336610578862496,0.08633304589179329,0.1574099265932639
per90_shot_assists,per90_received_pass,0.11932932137418001,0.1506814262831344,0.11680506567688763,0.18730911738248318
rate_successful_passes,per90_received_pass,0.6844747726663664,0.36892953651010296,0.34148342788890984,0.39793302686985693
rate_successful_progressive_passes,per90_received_pass,0.41271640819781924,0.3505428990583693,0.3212694736929676,0.3769162159170741
per90_dribbles,per90_received_pass,-0.13407706581338874,-0.06362843677778769,-0.09532471036797613,-0.029211059572965492
per90_progressive_run,per90_received_pass,0.17885191723372018,0.10967708367227276,0.07644248936015675,0.14279856279810904
per90_accelerations,per90_received_pass,0.00863947483897502,0.04891398781300474,0.01700863545711308,0.0793173321408912
rate_successful_dribbles,per90_received_pass,0.19138607340400715,0.1801446266032683,0.15484992750972573,0.20254063388579568
per90_touch_in_box,per90_received_pass,-0.2929259864969304,-0.38245813928732963,-0.4138798199227677,-0.35276803429276943
per90_losses,per90_received_pass,-0.2933154399621988,-0.16460918023037796,-0.19591839745174913,-0.1339421522096127
per90_own_half_losses,per90_received_pass,0.13561252786994346,0.21701343454732888,0.18756215994307404,0.246263260475604
per90_dangerous_own_half_losses,per90_received_pass,0.18325971731219848,0.1848627370443626,0.1580343938492384,0.2137164604693305
per90_recoveries,per90_received_pass,0.41049162098088265,0.4718799290065818,0.4419664214119544,0.49890424509770886
per90_opponent_half_recoveries,per90_received_pass,0.31005915148113306,0.3304547179298475,0.29850925281899054,0.36200789513183196
per90_dangerous_opponent_half_recoveries,per90_received_pass,0.14398037565239408,0.1368519046452056,0.1060647431435488,0.16628192484363513
per90_interceptions,per90_received_pass,0.2629361894327756,0.36980504314205614,0.3386552823087912,0.40207973962796245
per90_clearances,per90_received_pass,0.08858266436954648,0.178269385488888,0.1450759524056629,0.21649161876613907
per90_shots_blocked,per90_received_pass,0.18937856506797923,0.172950936993675,0.14039498938052272,0.20497931469289793
per90_defensive_duels,per90_received_pass,0.1941741409125885,0.3062168421188343,0.2715038266144477,0.3337641997111627
per90_offensive_duels,per90_received_pass,-0.22601166224229935,-0.19763446990268654,-0.23353946546075516,-0.16288924314503314
per90_aerial_duels,per90_received_pass,-0.43326561483626674,-0.433828529075055,-0.46174498574269585,-0.405168036147183
per90_pressing_duels,per90_received_pass,-0.3025881858282282,-0.2905666925781841,-0.3262458037323132,-0.24759971585254878
per90_loose_ball_duels,per90_received_pass,-0.4453194265810555,-0.3673689520293899,-0.39702808588024197,-0.33303478662783503
per90_sliding_tackles,per90_received_pass,0.10617830400353727,0.138557508673813,0.10695364075482318,0.16873537827176613
per90_dribbles_against,per90_received_pass,0.24106261231326384,0.36690787221460003,0.33315611510789556,0.4004373762702434
rate_defensive_duels_won,per90_received_pass,0.25421893095332715,0.22203324848754247,0.1919775416745464,0.25371813984323194
rate_offensive_duels_won,per90_received_pass,0.3326407438700822,0.36569084221044895,0.3405925415007207,0.39256979976472545
rate_aerial_duels_won,per90_received_pass,0.18880969315731655,0.16673600131263058,0.13484993390892935,0.20136789645739672
per90_fouls,per90_received_pass,-0.2363503022561711,-0.1813062837917242,-0.2137264268619813,-0.15312364248901178
per90_fouls_suffered,per90_received_pass,-0.1012240200307202,-0.09366621864473615,-0.12687020047826794,-0.06148872361719769
per90_yellow_cards,per90_received_pass,-0.03755243372779533,0.01738365444459256,-0.011036926372512208,0.04596679522549442
per90_forward_passes,per90_passes,0.8537392297368928,0.779985436034964,0.7669061401595718,0.7947294502313649
per90_back_passes,per90_passes,0.32571589164669945,0.17920307754786144,0.1438643477141166,0.21552744082040626
per90_lateral_passes,per90_passes,0.9279513402066861,0.7068436020808436,0.6882786651311694,0.724570354015372
per90_long_passes,per90_passes,0.6059319888584578,0.6528530476867166,0.6348545950013176,0.6726331902638049
per90_smart_passes,per90_passes,0.08381700585795798,0.07339485263649267,0.047144411870504506,0.10414691355589467
per90_progressive_passes,per90_passes,0.7802946330545403,0.7734974454823882,0.7534361645235492,0.7894144062355011
per90_passes_to_final_third,per90_passes,0.774618174619593,0.6894440470759545,0.6728293607892266,0.7078312537753009
per90_key_passes,per90_passes,-0.011140797809184772,0.02101053794006952,-0.013497705532096876,0.057228252663293046
per90_through_passes,per90_passes,0.29816449797918426,0.2845088520665505,0.25262867821538904,0.3161775202788064
per90_crosses,per90_passes,-0.07580425157827303,0.05506505130501508,0.01449617713026421,0.09194995417479607
per90_shot_assists,per90_passes,0.034223656676699715,0.05935100957445059,0.02189836686682444,0.09614799745914063
rate_successful_passes,per90_passes,0.6932027513132482,0.4312123566797794,0.40517702644400855,0.4602380925164877
rate_successful_progressive_passes,per90_passes,0.41042822956540004,0.3376315630281426,0.306814056994362,0.36474710747898703
per90_dribbles,per90_passes,-0.20352778035212438,-0.16046937065276007,-0.19390459942955288,-0.12371019107376449
per90_progressive_run,per90_passes,0.08117197612791743,0.04250525270455397,0.006921460712208805,0.07550999302014548
per90_accelerations,per90_passes,-0.038491131063213,-0.013176191794108373,-0.0438189259138243,0.0170703331378375
rate_successful_dribbles,per90_passes,0.24220776681371844,0.21362978199984153,0.18725774525677022,0.23852317288336744
per90_touch_in_box,per90_passes,-0.4371526332646928,-0.48843001804476194,-0.5149236620018753,-0.46009123748417263
per90_losses,per90_passes,-0.31328257869592047,-0.23414449118813158,-0.2670475054940869,-0.20290331352864027
per90_own_half_losses,per90_passes,0.2358027557698141,0.28539013142281533,0.2547811010249636,0.31628887274553596
per90_dangerous_own_half_losses,per90_passes,0.26077310639120466,0.26119978119351667,0.23456331828591814,0.2883664522164373
per90_recoveries,per90_passes,0.5742157535140675,0.587290792061428,0.563085850958321,0.6114733026543143
per90_opponent_half_recoveries,per90_passes,0.3796903481524651,0.33393981410255635,0.3041780749108992,0.3658738172843688
per90_dangerous_opponent_half_recoveries,per90_passes,0.13255516143075208,0.09818999898579937,0.06677772101952459,0.1301190402108876
per90_interceptions,per90_passes,0.4188126993590977,0.47432439354764167,0.4460051846286518,0.5055683979446037
per90_clearances,per90_passes,0.2132909809114235,0.2864833120743826,0.2539589580154608,0.32023322749552385
per90_shots_blocked,per90_passes,0.2777934165966599,0.2668406138616934,0.23644984116628714,0.2975146967101896
per90_defensive_duels,per90_passes,0.287594452488715,0.3474530366788746,0.31182330973083006,0.37763337910740025
per90_offensive_duels,per90_passes,-0.30094532104908195,-0.30445595665708447,-0.3367805408869532,-0.27115195861224206
per90_aerial_duels,per90_passes,-0.38415651628938996,-0.43266438289411185,-0.4607292459420566,-0.4012527891169168
per90_pressing_duels,per90_passes,-0.39829809218076995,-0.3578619918325214,-0.4004633941965443,-0.3051937086751889
per90_loose_ball_duels,per90_passes,-0.4231193258900598,-0.4121223507553632,-0.44336362752826014,-0.3737626264135194
per90_sliding_tackles,per90_passes,0.17999015317550815,0.17202804004813374,0.13873257872888772,0.20385012801624058
per90_dribbles_against,per90_passes,0.3413345958751057,0.4165773571058381,0.37941571939036567,0.44950507117466143
rate_defensive_duels_won,per90_passes,0.3226515221968467,0.28548565125245645,0.25006700722588365,0.32106035225904217
rate_offensive_duels_won,per90_passes,0.3940285987529937,0.4075278027228879,0.3816561791897586,0.43200243999559795
rate_aerial_duels_won,per90_passes,0.27509386509317035,0.25332522603041463,0.22268610667320352,0.2862702437499654
per90_fouls,per90_passes,-0.20804700199204662,-0.1956290420932593,-0.22787432658451665,-0.16468952169070322
per90_fouls_suffered,per90_passes,-0.15390537144639369,-0.16524437814269832,-0.19838426938446402,-0.1311375241846573
per90_yellow_cards,per90_passes,0.021686903039595525,0.042042888651480335,0.011696468655684954,0.07290697475739992
per90_back_passes,per90_forward_passes,-0.08753402314210487,-0.04814918573403611,-0.08416494583303726,-0.010092542719644814
per90_lateral_passes,per90_forward_passes,0.7955178713440524,0.7552540554840791,0.7407603804016347,0.7692199264897254
per90_long_passes,per90_forward_passes,0.8263912966003223,0.7781026979396171,0.7653443554688649,0.792674636877535
per90_smart_passes,per90_forward_passes,-0.05322579097144449,-0.10798172224349985,-0.13770188615898754,-0.07652540247755622
per90_progressive_passes,per90_forward_passes,0.9134603809544937,0.8243055990864353,0.8044996873772721,0.8394738648670449
per90_passes_to_final_third,per90_forward_passes,0.8031685355587478,0.7068166472581219,0.6895707405297037,0.7258312176344106
per90_key_passes,per90_forward_passes,-0.2386599364456781,-0.22746650933965556,-0.2602541857774485,-0.19177812271349476
per90_through_passes,per90_forward_passes,0.1864292215458642,0.1308816936565685,0.09857882844901114,0.1628005687699989
per90_crosses,per90_forward_passes,-0.19031300380668148,-0.15380761362569317,-0.19015154115867552,-0.11770047227554624
per90_shot_assists,per90_forward_passes,-0.22865457742474632,-0.2168150592650699,-0.24961558208859544,-0.18349152237195876
rate_successful_passes,per90_forward_passes,0.5521287241070238,0.5123272104050546,0.48518745424065063,0.5388337292169554
rate_successful_progressive_passes,per90_forward_passes,0.301698785424644,0.22377273068877915,0.19325330302205718,0.2536214356117635
per90_dribbles,per90_forward_passes,-0.42358464951818525,-0.4027164773486299,-0.4356123067521641,-0.36539711396437785
per90_progressive_run,per90_forward_passes,-0.14796851574053127,-0.16038640145005442,-0.194933636913119,-0.1294811916458678
per90_accelerations,per90_forward_passes,-0.2044720302013326,-0.18879921261692797,-0.21961691750376372,-0.15528587528852686
rate_successful_dribbles,per90_forward_passes,0.2645505154226876,0.2614593463042736,0.2341747650521999,0.2888394131048241
per90_touch_in_box,per90_forward_passes,-0.6771468131785782,-0.6823375174173163,-0.7004316855302063,-0.6639740861300223
per90_losses,per90_forward_passes,-0.34567524960218476,-0.3810053565599704,-0.41431968550938697,-0.3485780986264985
per90_own_half_losses,per90_forward_passes,0.44577845708428615,0.41722405564550386,0.3890455292776274,0.44579785566752655
per90_dangerous_own_half_losses,per90_forward_passes,0.4273193702083676,0.4214286952740166,0.39719902787515327,0.4443663916694288
per90_recoveries,per90_forward_passes,0.7984950300376601,0.785875307936283,0.7727351766992848,0.799853239299516
per90_opponent_half_recoveries,per90_forward_passes,0.25567510471231847,0.2680545254143578,0.23372115001244922,0.30054316108751405
per90_dangerous_opponent_half_recoveries,per90_forward_passes,-0.048954260403592166,-0.03538344105741084,-0.0655595453632756,-0.004995790942038158
per90_interceptions,per90_forward_passes,0.6801324601878272,0.6672281128742812,0.6420046911953611,0.6902912446387862
per90_clearances,per90_forward_passes,0.5471952999067654,0.5327353937557243,0.5067936831459103,0.5603223040581775
per90_shots_blocked,per90_forward_passes,0.4864495443860717,0.4762638344019005,0.45071758032192366,0.49984720536099503
per90_defensive_duels,per90_forward_passes,0.3886684940751294,0.38706136126662405,0.3485672974222703,0.4186255345276911
per90_offensive_duels,per90_forward_passes,-0.5505543964280254,-0.54257943713843,-0.5700899066325327,-0.5140264998147265
per90_aerial_duels,per90_forward_passes,-0.2627114350522955,-0.33101753419783236,-0.36329076088010737,-0.29716642886097117
per90_pressing_duels,per90_forward_passes,-0.5492077717222608,-0.47009292183005513,-0.5204063738809475,-0.4087605476850342
per90_loose_ball_duels,per90_forward_passes,-0.44401233218946495,-0.4471189476401108,-0.4799370164552358,-0.4066829775658987
per90_sliding_tackles,per90_forward_passes,0.24815732465615326,0.22916729610447006,0.19449162633010197,0.2603150365153521
per90_dribbles_against,per90_forward_passes,0.48876562379976946,0.4647441776578442,0.4243109269256645,0.4986353603078674
rate_defensive_duels_won,per90_forward_passes,0.42923515764714487,0.40310916970810534,0.36359461254813735,0.4393510790003677
rate_offensive_duels_won,per90_forward_passes,0.45852405653077427,0.43524786216648526,0.40865574977039804,0.4617686107973684
rate_aerial_duels_won,per90_forward_passes,0.4762523978739741,0.4448878100800186,0.41727462274320704,0.47232748336893216
per90_fouls,per90_forward_passes,-0.20652984865499346,-0.19244200733505426,-0.22655541992302713,-0.15893634766125395
per90_fouls_suffered,per90_forward_passes,-0.3379718975110474,-0.33363409708315583,-0.36374962078964074,-0.29910858303772075
per90_yellow_cards,per90_forward_passes,0.10969699881481021,0.10337040181488155,0.07176557877215818,0.1379996407542669
per90_lateral_passes,per90_back_passes,0.09297532073587016,0.048233231623265316,0.01008249952256379,0.08337307756103933
per90_long_passes,per90_back_passes,-0.26210739306637737,-0.12761799792055858,-0.1642949784598417,-0.09395517668646056
per90_smart_passes,per90_back_passes,0.4027500767988607,0.4038105302442892,0.33757864695729867,0.45983112066606435
per90_progressive_passes,per90_back_passes,-1.5123858321732498e-4,0.05746484920912692,0.021107725196283917,0.09229337693643633
per90_passes_to_final_third,per90_back_passes,0.10770933813226444,0.11089147026957778,0.07547474505174072,0.14622183522069815
per90_key_passes,per90_back_passes,0.5512428435206973,0.5361330031529087,0.5147418004631147,0.5567858147835627
per90_through_passes,per90_back_passes,0.33251795265813877,0.38974736443714003,0.3586809353503355,0.41871218328942333
per90_crosses,per90_back_passes,0.5001508558202469,0.4587353746424969,0.435142039641482,0.4816898933378115
per90_shot_assists,per90_back_passes,0.6297020300067223,0.6036253304731457,0.5830718571832212,0.6235096991126468
rate_successful_passes,per90_back_passes,0.10600280966363493,-0.08095253263727871,-0.11225308617013466,-0.04655070539539157
rate_successful_progressive_passes,per90_back_passes,0.27587751309895525,0.31603334329797383,0.2886070711192386,0.3422418132960246
per90_dribbles,per90_back_passes,0.5092556729712767,0.48378023277430987,0.4493118847335729,0.5121155202829446
per90_progressive_run,per90_back_passes,0.4604924134763391,0.4432037432601876,0.41703392592335714,0.4675598268085377
per90_accelerations,per90_back_passes,0.3972420872983557,0.3728683540396727,0.33975569873034217,0.40182104109385464
rate_successful_dribbles,per90_back_passes,-0.0949260627797151,-0.05641577586842782,-0.07943778948634422,-0.032540618886017295
per90_touch_in_box,per90_back_passes,0.3401510165463853,0.30979218680278015,0.2796621148274087,0.33915637693035605
per90_losses,per90_back_passes,0.2561313382593661,0.26386116575822366,0.23373540065113757,0.2919223425908309
per90_own_half_losses,per90_back_passes,-0.2187898532959533,-0.220690872240249,-0.24667236385359056,-0.19627303188384604
per90_dangerous_own_half_losses,per90_back_passes,-0.3160121323743786,-0.28663991267837874,-0.30952996267279326,-0.26395402722825656
per90_recoveries,per90_back_passes,-0.32998049192421075,-0.2985399345553444,-0.32975168541173594,-0.26456483049092483
per90_opponent_half_recoveries,per90_back_passes,0.36410063214385635,0.2126273267934045,0.18297723497282828,0.24424512452874517
per90_dangerous_opponent_half_recoveries,per90_back_passes,0.38787873809309403,0.3068386874147364,0.2849172290316264,0.32999876396116556
per90_interceptions,per90_back_passes,-0.340659755031695,-0.3107040631289789,-0.3370403901857504,-0.28157761727594177
per90_clearances,per90_back_passes,-0.5693160743926208,-0.46524858690708587,-0.4888074036160552,-0.44187723460570627
per90_shots_blocked,per90_back_passes,-0.4530832169009405,-0.3906738840427219,-0.413248327046725,-0.36661102428203496
per90_defensive_duels,per90_back_passes,0.07287552553564777,-0.010105474617885503,-0.038047673141785525,0.018372973765652383
per90_offensive_duels,per90_back_passes,0.47366014214043617,0.44396417455889503,0.4157183198947152,0.4720493827959134
per90_aerial_duels,per90_back_passes,-0.35155898983893785,-0.31035025283225603,-0.3370725923864436,-0.2819248660249555
per90_pressing_duels,per90_back_passes,0.19484619810645482,0.1631829108889,0.13108044969920635,0.1948466057516277
per90_loose_ball_duels,per90_back_passes,-0.016683288588856548,-0.013627160602040679,-0.043101250601288735,0.013672060551459019
per90_sliding_tackles,per90_back_passes,-0.021813048458788634,-0.08532056396330122,-0.11418559611029055,-0.05922465257694879
per90_dribbles_against,per90_back_passes,0.0315303263480071,-0.01357577868715186,-0.04209970253605988,0.013766633084293805
rate_defensive_duels_won,per90_back_passes,-0.2538594868105693,-0.19031451218024065,-0.21808380924948512,-0.16254860286240705
rate_offensive_duels_won,per90_back_passes,-0.06212513919213311,0.028243211176379564,-2.2029051508061682e-4,0.059395421749007866
rate_aerial_duels_won,per90_back_passes,-0.3886555606634959,-0.35535461674230234,-0.3801179284563097,-0.3276447490686847
per90_fouls,per90_back_passes,0.008301307982906951,-0.04885720698858336,-0.0782118408037636,-0.01757483295516797
per90_fouls_suffered,per90_back_passes,0.3882039019544199,0.3247424214771217,0.2959305163960699,0.3509452466524431
per90_yellow_cards,per90_back_passes,-0.13687142699882188,-0.12217489970379145,-0.14583915514018528,-0.09579284543500015
per90_long_passes,per90_lateral_passes,0.6276308229140349,0.6525888628881665,0.6342622337903527,0.6699464681108322
per90_smart_passes,per90_lateral_passes,-0.04957773379148958,-0.024341662887120637,-0.049632398188462816,0.0010658722957175184
per90_progressive_passes,per90_lateral_passes,0.7003743768857501,0.7243620784725331,0.704056012657385,0.741503363711506
per90_passes_to_final_third,per90_lateral_passes,0.7068885080783639,0.6316878145273407,0.6133590222864644,0.6508505245594338
per90_key_passes,per90_lateral_passes,-0.16752626856622022,-0.1052976984904076,-0.13937158790924117,-0.07218739156087273
per90_through_passes,per90_lateral_passes,0.19571639285802336,0.18025650864911602,0.14929918390230582,0.2089744109924848
per90_crosses,per90_lateral_passes,-0.27110679213923355,-0.05472458033866487,-0.09046390900325564,-0.02112609708537421
per90_shot_assists,per90_lateral_passes,-0.13234624611998558,-0.0844996268368918,-0.11819423446788295,-0.05172610953788666
rate_successful_passes,per90_lateral_passes,0.7394620614151717,0.43024386303108625,0.40461002725433437,0.4554538509289139
rate_successful_progressive_passes,per90_lateral_passes,0.33774837025354254,0.24818636223481627,0.22096564830327253,0.27364423001972094
per90_dribbles,per90_lateral_passes,-0.33978902341974837,-0.26615139903630863,-0.299381243555816,-0.2330985695356041
per90_progressive_run,per90_lateral_passes,-0.03403175702476924,-0.06307851654587159,-0.09938142267390346,-0.03015434205817126
per90_accelerations,per90_lateral_passes,-0.14747310914004044,-0.09974423632683672,-0.1306837575073869,-0.07047298029906578
rate_successful_dribbles,per90_lateral_passes,0.29161814835596267,0.21697045735102571,0.1927173476074241,0.24168262718614364
per90_touch_in_box,per90_lateral_passes,-0.49531513181895065,-0.5383487815569555,-0.5623370987252073,-0.5149157817827579
per90_losses,per90_lateral_passes,-0.45197919226084504,-0.28506406778551063,-0.3142223579713363,-0.2577651938914195
per90_own_half_losses,per90_lateral_passes,0.20923236639895706,0.323835871952129,0.2969322898562986,0.3503700151280042
per90_dangerous_own_half_losses,per90_lateral_passes,0.32643321442478174,0.31617572818626183,0.2916621872059431,0.3396941038746173
per90_recoveries,per90_lateral_passes,0.6176938060327117,0.6300192124184414,0.6093460328797718,0.652162223670788
per90_opponent_half_recoveries,per90_lateral_passes,0.2907869286665575,0.2688057779080256,0.2395335970638884,0.2969624119713941
per90_dangerous_opponent_half_recoveries,per90_lateral_passes,0.048342527445453067,0.021917953220533633,-0.006454893667956013,0.052029335322334426
per90_interceptions,per90_lateral_passes,0.4390209617844883,0.5251004275465477,0.49953984095445586,0.5508407147827501
per90_clearances,per90_lateral_passes,0.3005486365179946,0.3820318163028543,0.3522233376161086,0.41429558137932104
per90_shots_blocked,per90_lateral_passes,0.3877734905976884,0.3458743969111563,0.3203309815955045,0.37254756705352526
per90_defensive_duels,per90_lateral_passes,0.19567715870669072,0.3338046928161415,0.30201708855747483,0.36206080534222523
per90_offensive_duels,per90_lateral_passes,-0.40112211445880963,-0.3942318907433554,-0.42488033620335375,-0.36528813833960627
per90_aerial_duels,per90_lateral_passes,-0.28644500692478153,-0.3401193833375638,-0.3685991353560933,-0.3109520784849128
per90_pressing_duels,per90_lateral_passes,-0.4157945170283168,-0.37953457371883415,-0.4222447034531962,-0.32929759537862197
per90_loose_ball_duels,per90_lateral_passes,-0.41296379159855595,-0.3899238894566191,-0.419300724172568,-0.3523515723077633
per90_sliding_tackles,per90_lateral_passes,0.15516414458458921,0.18404698370374742,0.1528495173797783,0.2132383161229712
per90_dribbles_against,per90_lateral_passes,0.2396195578215924,0.40053009445643206,0.3638987915142613,0.4324177538039624
rate_defensive_duels_won,per90_lateral_passes,0.3846068413584147,0.316823933694176,0.28086308978664615,0.34890997074203356
rate_offensive_duels_won,per90_lateral_passes,0.3928146058925202,0.38211966485025145,0.35795890222330556,0.40630128907769525
rate_aerial_duels_won,per90_lateral_passes,0.3567769628461425,0.3247245118552658,0.29692147575672334,0.35406437013453784
per90_fouls,per90_lateral_passes,-0.20469717702157428,-0.1751858270845586,-0.20384402988060496,-0.14667802107141892
per90_fouls_suffered,per90_lateral_passes,-0.243715141125627,-0.23353183471403943,-0.2631558283836037,-0.20168118222162956
per90_yellow_cards,per90_lateral_passes,0.04816169293015647,0.06866533624161926,0.041122512999163086,0.09912056488669432
per90_smart_passes,per90_long_passes,-0.11194835985866958,-0.16025927095925668,-0.19235668115228546,-0.12310762017035001
per90_progressive_passes,per90_long_passes,0.8432365534464443,0.7114666328070164,0.688335370632441,0.7321933723399654
per90_passes_to_final_third,per90_long_passes,0.7135452570768274,0.6000327977767816,0.5798968927444619,0.6230156997342201
per90_key_passes,per90_long_passes,-0.27641415011923137,-0.28625359815638796,-0.3151683374658956,-0.2537386872672428
per90_through_passes,per90_long_passes,0.1925115282576661,0.05095778634106021,0.021330435843052598,0.08133854496988675
per90_crosses,per90_long_passes,-0.16527432273291048,-0.20920682017818884,-0.24355719894242164,-0.17421825829969856
per90_shot_assists,per90_long_passes,-0.2633863325173253,-0.2879234277084085,-0.31995436819267986,-0.2547024321260775
rate_successful_passes,per90_long_passes,0.29353095958033715,0.4611864297802018,0.4369247937615364,0.4870491209535296
rate_successful_progressive_passes,per90_long_passes,0.18323431172915655,0.1442118251780198,0.11331842893194274,0.17397532830755438
per90_dribbles,per90_long_passes,-0.44550241701319526,-0.43096496390489486,-0.4640363262572517,-0.39605019116485496
per90_progressive_run,per90_long_passes,-0.25699868796642056,-0.2124412534009658,-0.24380263248990913,-0.1818704875932926
per90_accelerations,per90_long_passes,-0.2603119994583354,-0.22585037454710696,-0.256724972060965,-0.19374918777381225
rate_successful_dribbles,per90_long_passes,0.27268558635267,0.23784327128177626,0.2114577306989698,0.263149688850071
per90_touch_in_box,per90_long_passes,-0.6881349794540811,-0.6471801440363513,-0.6648505190765507,-0.6294781288025745
per90_losses,per90_long_passes,-0.26481307398003756,-0.3762050127928918,-0.40432336184728596,-0.3476109593190166
per90_own_half_losses,per90_long_passes,0.4567095045838285,0.4008187953531702,0.3760550483400132,0.42539050263578815
per90_dangerous_own_half_losses,per90_long_passes,0.4215879212126439,0.41524695220372027,0.3929623005017803,0.43543631067109445
per90_recoveries,per90_long_passes,0.7638872080097319,0.7358891486927466,0.7217205251879285,0.7511647243223538
per90_opponent_half_recoveries,per90_long_passes,0.16660762663676237,0.1997557737500023,0.1661064608667985,0.23126206843097422
per90_dangerous_opponent_half_recoveries,per90_long_passes,-0.11308620507681919,-0.08093377384258232,-0.10806465853542303,-0.05398402665674829
per90_interceptions,per90_long_passes,0.6921353558439098,0.6341180726933738,0.6095596345516674,0.6559891068677891
per90_clearances,per90_long_passes,0.6168376834056539,0.5416838807858328,0.51847245009869,0.566958725647215
per90_shots_blocked,per90_long_passes,0.48928728239654806,0.48014315399277574,0.4559438070948387,0.5028636328785274
per90_defensive_duels,per90_long_passes,0.3507420075609752,0.34011600480887894,0.3049092253318225,0.3694955043968224
per90_offensive_duels,per90_long_passes,-0.5683857338660355,-0.54680757754674425,-0.5717542611446903,-0.5203034253914193
per90_aerial_duels,per90_long_passes,-0.2073834009861194,-0.23891288158285964,-0.2717718381211951,-0.20592807105448038
per90_pressing_duels,per90_long_passes,-0.513540216011718,-0.43770397699699715,-0.48450704330575783,-0.379915316624811
per90_loose_ball_duels,per90_long_passes,-0.39650640152152067,-0.38876917325567373,-0.4197858943369746,-0.3521254246509584
per90_sliding_tackles,per90_long_passes,0.2526926959878545,0.21429326100855003,0.18423656348527678,0.24353022963530938
per90_dribbles_against,per90_long_passes,0.4696001462583324,0.40861798372054287,0.3726891316171635,0.4388637129928735
rate_defensive_duels_won,per90_long_passes,0.3780286132089914,0.3835212925807193,0.3468916581877029,0.41612671801255285
rate_offensive_duels_won,per90_long_passes,0.4362297871381731,0.37601495125045514,0.3512517795700778,0.4014401044589515
rate_aerial_duels_won,per90_long_passes,0.4643608496731096,0.4469663541045258,0.4246848024148524,0.47088085867584295
per90_fouls,per90_long_passes,-0.17375326002228741,-0.1603190708354799,-0.19004252038830127,-0.1300092293527334
per90_fouls_suffered,per90_long_passes,-0.3758755811890504,-0.3446508331988326,-0.37282816147296194,-0.3163747541463711
per90_yellow_cards,per90_long_passes,0.15326791307044152,0.11031074514536023,0.08171154863035393,0.14211255405514606
per90_progressive_passes,per90_smart_passes,0.08711108414572352,-0.022939350779106513,-0.049525620065655196,0.0057199086893573855
per90_passes_to_final_third,per90_smart_passes,0.2034677530686337,0.027263453363524367,0.0032428693242175038,0.05170167939772233
per90_key_passes,per90_smart_passes,0.4811729119183879,0.42690481781781653,0.35539633955058353,0.48614408714709434
per90_through_passes,per90_smart_passes,0.7647302418484331,0.2864154613830097,0.23757023277562928,0.3289769081420815
