feature,p50_abs,p90_abs,p95_abs,p99_abs,max_abs,frac_gt_tau99,skewness,recommended_transform,icc_player,icc_season,n_distinct_seasons,tau_99_val,verdict
per90_assists,0.5244564241003995,1.5770292625354547,1.9880623401806172,3.2792068966252703,6.818790859857821,0.013083296990841693,1.7091669543404868,sqrt,0.3816502063675,0.014722958842525,4,3.1291183962385416,contamination-driven
per90_goals,0.4351553453497672,1.5310862399824234,2.038137789943789,3.272930602404746,5.588770379015428,0.011993022241604884,2.293489375295159,log1p,0.64933393634,0.00605142503328749,3,3.1291183962385416,contamination-driven
per90_xg_assist,0.5141176954029956,1.5599435145476714,1.9536922845818234,3.2723553518285597,8.005213257682277,0.01155691234191016,1.3593801936391243,sqrt,0.6589285731725,0.008554317806325,4,3.1291183962385416,contamination-driven
rate_successful_dribbles,0.46985592016873384,1.5659713073833879,1.9675707021614233,3.10191880999308,7.780192644196461,0.00981247274313127,-0.5426430196450888,none,0.802209070335,0.09474225897425,9,3.1291183962385416,unremarkable_p99
per90_dangerous_own_half_losses,0.5279959326740713,1.4932707167762609,1.8772626468606801,3.096243748858543,7.458434852340803,0.00981247274313127,0.8561595111749498,none,0.87106685668,0.00104985629289682,3,3.1291183962385416,unremarkable_p99
per90_yellow_cards,0.5089764482597323,1.3918335812480496,1.834570774976922,3.0214207733616325,5.719837772892614,0.0089402529437418235,0.8533236685033699,none,0.77050427556,0.0039308212506,1,3.1291183962385416,unremarkable_p99
per90_loose_ball_duels,0.48197119779780756,1.3425442342021396,1.7760018680856635,3.0084709830692935,8.137884473832676,0.0089402529437418235,0.6556265282913809,none,0.8706201427075,0.051638343788,4,3.1291183962385416,unremarkable_p99
per90_dangerous_opponent_half_recoveries,0.5400568482658885,1.4607084295352921,1.84143971915025,2.990847210841294,5.306929737168433,0.00872219799389446,0.7267699940621233,none,0.4767370513475,0.01499787352045,1,3.1291183962385416,unremarkable_p99
per90_dribbles_against,0.5120233176041256,1.4443349282715636,1.811734127207439,2.9435185903414776,5.951294984744555,0.008068033144352376,0.326762913237217,none,0.4653666637375,0.3049849803025,3,3.1291183962385416,unremarkable_p99
rate_successful_passes,0.4697468366044224,1.4198597386403045,1.8017235745281348,2.9252485450784476,7.105367925635639,0.008068033144352376,-0.5456087312442423,none,0.8442934492625,0.0077810389354275,3,3.1291183962385416,unremarkable_p99
per90_key_passes,0.5198741990382063,1.5512499091690533,1.9505893923832267,2.8892845279149686,4.470730723157847,0.006323593545573485,1.1747730249082382,sqrt,0.7719214687175,0.04865863993599999,NA,3.1291183962385416,unremarkable_p99
per90_received_pass,0.5371222048563784,1.4893657739656345,1.8765705754127149,2.8887619001764575,6.8032435769785335,0.0067597034452682074,0.909200771432259,none,0.1610181042175,0.00208189564138492,1,3.1291183962385416,unremarkable_p99
per90_lateral_passes,0.5133066048971947,1.4428940769533538,1.8760598387580651,2.8806078942865274,6.398776139175809,0.007413868294810292,0.9820692601858554,none,0.8503167652,0.004307332679915,1,3.1291183962385416,unremarkable_p99
per90_passes,0.5541477802634139,1.4722762265757985,1.8901824509274436,2.836863225303216,6.820416548140589,0.004579153946794592,0.5502622487113626,none,0.176508680465,0.00294843948304499,1,3.1291183962385416,unremarkable_p99
per90_passes_to_final_third,0.48866079214407576,1.3957939988029602,1.7871037212644199,2.818790966207946,5.363730055444271,0.0067597034452682074,0.8773152324211305,none,0.44033595837,0.368352308885,2,3.1291183962385416,unremarkable_p99
rate_aerial_duels_won,0.4857158010958992,1.4205521400951686,1.794556510287086,2.802320435922317,6.460075566570121,0.00719581334496293,0.5928982540039834,none,0.69932018073,0.1277122281165,1,3.1291183962385416,unremarkable_p99
per90_fouls,0.4901727166680435,1.3732355842801418,1.7482979800950167,2.7405242445782023,6.533887728860171,0.0056694286960314,0.5235155725581069,none,0.21956395802,0.13070246963124998,3,3.1291183962385416,unremarkable_p99
per90_back_passes,0.49599757483855117,1.3805693112320494,1.736934007816511,2.7390009611424757,4.584366249880659,0.004143044047099869,0.2993609653957574,none,0.854161799485,0.009567488789925,NA,3.1291183962385416,unremarkable_p99
per90_shots,0.47868439859138934,1.3653779140228925,1.7330946310229522,2.720115826180481,6.565921579088557,0.005451373746184038,1.2075213356861263,sqrt,0.8570035421675,0.0100585951664,1,3.1291183962385416,unremarkable_p99
per90_defensive_duels,0.5208429217721144,1.418865889145593,1.7947280917126738,2.71804815491903,4.7059089026137455,0.0056694286960314,-0.2645869726139634,none,0.7806371912825,0.0663148090305,NA,3.1291183962385416,unremarkable_p99
per90_smart_passes,0.49174903842111417,1.4231122342044942,1.767980896241812,2.7154811462860513,6.389657662371833,0.00436109899694723,3.130602606645216,log1p,0.7930684253225,0.019203019177075,1,3.1291183962385416,unremarkable_p99
per90_shot_assists,0.5200231318335077,1.486352704229391,1.8627044846679026,2.705957457988806,4.787294372841415,0.004143044047099869,1.081264264466122,sqrt,0.57776786549,0.130844606406,NA,3.1291183962385416,unremarkable_p99
per90_clearances,0.5055861940767277,1.3728095265725022,1.7494709029958846,2.704177547813563,5.178509157295348,0.005887483645878762,1.1796773173063395,sqrt,0.7903941958925,0.00498496762591,1,3.1291183962385416,unremarkable_p99
per90_progressive_passes,0.528525902864003,1.432683125637729,1.8062983849808956,2.6944052745573406,4.883717761428611,0.0039249890972525075,0.23289670773686572,none,0.84156844033,0.004405431260235,NA,3.1291183962385416,unremarkable_p99
rate_defensive_duels_won,0.5231604462701438,1.4434263746962075,1.885880658238618,2.6941730713482612,4.945416306298839,0.0032708242477104232,1.9667647618742357,sqrt,0.7182396514175,0.1133905076205,NA,3.1291183962385416,unremarkable_p99
per90_opponent_half_recoveries,0.4861687105873268,1.3683460017383513,1.7483830613746152,2.6933206393153952,5.113644433616325,0.00436109899694723,0.3197576854378654,none,0.673475739015,0.01802978284975,NA,3.1291183962385416,unremarkable_p99
per90_forward_passes,0.5278356230179782,1.4490732976969578,1.7870408206962591,2.6720930854779685,5.059949453344285,0.004143044047099869,0.2443144338509335,none,0.785387695715,0.03514498597065,NA,3.1291183962385416,unremarkable_p99
per90_through_passes,0.5112230751716966,1.3788093291656,1.7652472012585176,2.6444160552999354,4.512186711999512,0.0039249890972525075,2.664161340432361,log1p,0.7815386401925,0.021985786619525,NA,3.1291183962385416,unremarkable_p99
per90_losses,0.4731744046735473,1.3629786188321646,1.7449747362865762,2.6272056303728726,8.933885397102697,0.005015263846489315,0.01539274650748082,none,0.6028725191875,0.1536822384545,1,3.1291183962385416,unremarkable_p99
per90_own_half_losses,0.5290372160525594,1.4208781607665442,1.770108925067432,2.6266590241518255,4.565276492651061,0.005233318796336677,-0.1931101231539692,none,0.2288792289375,0.0079764621640675,NA,3.1291183962385416,unremarkable_p99
per90_crosses,0.47849387292668144,1.34301328797617,1.6781020276495684,2.611438749396627,5.218848410808913,0.004579153946794592,1.2018043088269952,sqrt,0.648058729305,0.0049711491278225,1,3.1291183962385416,unremarkable_p99
per90_shots_blocked,0.5578835687586299,1.381014792259489,1.7353963167536957,2.606401587798148,3.9358486815440017,0.0028347143480157,1.454527670316798,sqrt,0.4599007598225,0.00776110149475,NA,3.1291183962385416,unremarkable_p99
per90_fouls_suffered,0.4803439720993993,1.337034593547865,1.6663599975624301,2.546720213771683,6.189574936246259,0.0030527692978630614,0.8594738998418555,none,0.4094234239425,0.012330071454725,1,3.1291183962385416,unremarkable_p99
per90_dribbles,0.4705175570550542,1.340443221843083,1.6872933943600865,2.515566708429063,4.334984168293588,0.004143044047099869,1.613770029357501,sqrt,0.7478408394925,0.0364206151654,NA,3.1291183962385416,unremarkable_p99
per90_recoveries,0.5110341164675574,1.3886770950313536,1.7491241022046242,2.515278524487727,4.549301009992206,0.0032708242477104232,0.2123744212248248,none,0.7507918417275,0.07141682098425,NA,3.1291183962385416,unremarkable_p99
per90_interceptions,0.5071136482993396,1.4165711879822973,1.7807307035785274,2.490682788277834,4.086453459324251,0.002398604448320977,0.31102630665506814,none,0.887367626605,0.0110822054284,NA,3.1291183962385416,unremarkable_p99
per90_long_passes,0.5035840948815521,1.3710395110895575,1.706689230908403,2.457423902970886,4.786377490917615,0.0017444395987788923,0.8763484978827446,none,0.8203870508125,0.00773331251575,NA,3.1291183962385416,unremarkable_p99
per90_head_shots,0.49935037624225787,1.358089163639548,1.7287493735893424,2.421565663123666,4.2019164352342235,0.0026166593981683385,2.3274789159976117,log1p,0.74149544797,0.00119627582496393,NA,3.1291183962385416,unremarkable_p99
