variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-63267.46539775,-63268.1755,319.600170726281,315.04805220000446,-63799.543399999995,-62734.775200000004,1.0047178980989129,666.0653325973545,1298.8037885540562
nu,4.8823410154,4.88200595,0.06557084694910045,0.06443513033999987,4.77481858,4.990130465,0.9995604127253653,3093.122004811407,3530.5207888889277
lambda_a_diag[1],0.602569467175,0.602426895,0.01814874164521381,0.017966131974000033,0.5730925235,0.6331064660000001,1.003123351371063,872.2838366312575,1602.7681308657457
lambda_a_diag[2],0.436349149565,0.436057515,0.01590482828176113,0.016184076425999963,0.4109057505,0.462749858,1.0019939606741064,474.2087414006353,1232.971471012344
lambda_a_free[1],0.3175350184525,0.31722204499999995,0.02013780629355978,0.020224205903999946,0.284093998,0.3506002305,1.0074378008820708,213.58404450266474,424.55855241387115
lambda_a_free[2],0.729302470855,0.7290194400000001,0.018417359328982204,0.018233630078999925,0.6990274745,0.7598717645,1.0021982380575198,687.3399353899058,1591.545682818947
lambda_a_free[3],0.433570718275,0.43404336,0.025377144751336664,0.025156897646999982,0.39052029250000003,0.47419253899999997,1.011168274734916,171.2988079273058,242.55712894594686
lambda_a_free[4],0.76224947453,0.7621886449999999,0.019416433373033403,0.01935764103000008,0.730510766,0.794239465,1.00471076849966,485.65676605481764,1233.8248468992724
lambda_a_free[5],0.326039973605,0.325843475,0.027014969159293422,0.026695102559999972,0.28271036450000003,0.3708773799999999,1.0052427274883704,250.86639595403784,581.263996293173
lambda_a_free[6],-0.5729607068325,-0.5723989949999999,0.02637621640421931,0.026115317003999935,-0.6176409460000001,-0.5304085814999999,1.0099878212438627,165.18583534713682,272.3632795212073
lambda_a_free[7],-0.6934188136775,-0.6930869150000001,0.02507259663711803,0.024588542937000017,-0.735988649,-0.6525286685,1.0095328739988194,164.95571836510862,306.2823831623912
lambda_a_free[8],-0.8884657479875,-0.8879618300000001,0.019554756550321777,0.019452015932999993,-0.921858377,-0.85609638,1.0046926814034116,217.89298445902378,478.52433755233375
lambda_a_free[9],0.263145550025,0.264168505,0.028855692089749783,0.028184248239000006,0.21481919900000002,0.30954633499999995,1.009863175389828,181.36983520662224,251.03206322116182
lambda_a_free[10],-0.720921734865,-0.72072723,0.021916749031277365,0.021709163237999984,-0.7568881265,-0.685373298,1.0044206606097088,236.57118164030564,586.2734680967169
lambda_a_free[11],-0.8280129162925,-0.82752968,0.01914028929575901,0.019323430035000023,-0.8606216125,-0.7971080465,1.0022211036665318,375.833288370665,949.7148137546716
lambda_a_free[12],0.29195577498,0.29239380000000004,0.02146362304127857,0.021475950258000066,0.2564849625,0.32710145949999997,1.0084616205294057,184.7282021220677,267.40631610864125
lambda_a_free[13],-0.795655440455,-0.79503604,0.02204512226181332,0.020553217082999932,-0.833311559,-0.7596979804999999,1.0080389545713644,175.3985752293471,327.3713335589887
lambda_a_free[14],-0.62775365917,-0.627460165,0.02193797225814996,0.021723989237999997,-0.6644365475,-0.5920079725,1.0052962379299515,219.67297009192407,589.2225093517117
lambda_a_free[15],0.4522837513225,0.452737995,0.025884907359904112,0.02552639863199997,0.4090012245,0.494312517,1.0093310121119303,180.77690193337128,243.39953273875713
lambda_a_free[16],0.04224171510531425,0.042828431,0.024958107872218686,0.024707052344100002,7.594766445000031e-4,0.08335523494999994,1.006901859544036,204.29792726146047,387.8493021269471
lambda_a_free[17],0.3404261163825,0.341823185,0.02828386993455053,0.028115433359999994,0.292781819,0.386189054,1.0066995102641711,247.14038898658518,497.6575394278392
lambda_a_free[18],0.4719664276625,0.47241106499999996,0.027985086102193125,0.027593150445000058,0.424355987,0.5165886304999999,1.0115418299169292,160.9070867402025,216.66096018287735
lambda_a_free[19],-0.5365524563825,-0.536358035,0.022127316579611388,0.02181199637400001,-0.5731458555000001,-0.5014489465,1.001377422732482,723.4721576257032,1517.4789104626188
lambda_a_free[20],-0.0636198927258565,-0.063185349,0.02342413210179845,0.023466034601100003,-0.103113488,-0.025682054150000008,1.0077033673848401,214.27622093434542,379.0917786652035
lambda_a_free[21],0.632764070255,0.6332804249999999,0.02520051554506845,0.02538822031200003,0.591426233,0.673055072,1.0099906673610088,216.5077988892156,417.594534876185
lambda_a_free[22],0.3266888784075,0.32685541,0.024728464052063043,0.024288738978000008,0.285721665,0.366788168,1.0082851355835583,227.46036799322272,393.0869507203876
lambda_a_free[23],0.3386999878475,0.33916230999999997,0.022768459167472176,0.02273211275999996,0.3012559665,0.37597257599999995,1.0054191887688981,279.4611367576072,485.3108326359616
lambda_a_free[24],-0.3101574171975,-0.310302725,0.01801060898285873,0.018000113166000007,-0.339172486,-0.2804437765,1.0012494317330847,1672.564832479703,2743.246772183542
lambda_a_free[25],0.7797016165225,0.779612285,0.018485742720148978,0.018686623683,0.7496341065,0.81006956,1.0053442832017616,491.98425567453154,1436.4324600981977
lambda_a_free[26],0.4974251930925,0.4974633,0.021403080639399278,0.021362724095999996,0.4624423355,0.5318627069999999,1.0009878651149369,815.4137003526286,1752.342188184111
lambda_a_free[27],-0.50998712414,-0.50990072,0.01998539101131549,0.019859916258000015,-0.542964768,-0.4774172810000001,1.0016796869321012,1026.7789109485207,2414.6733487164565
lambda_a_free[28],-0.5252712553325,-0.525541745,0.017317853776354912,0.017507660163000087,-0.55315372,-0.4965900885,1.0051482025455882,523.6842812781201,1475.724884772797
lambda_a_free[29],-0.89214293114,-0.89175179,0.017473610614095268,0.018160930787999963,-0.9205192525,-0.8640271055,1.0064140098311238,445.9178521856768,1327.8340009614183
lambda_a_free[30],-0.1781577522905,-0.17800605,0.02523189328419241,0.025909020627000005,-0.2196966135,-0.13724703500000002,1.0028817899841045,307.53426326076686,925.9842925825307
lambda_a_free[31],0.175188423411,0.17605967,0.022101118508572062,0.02208113275199999,0.13902652399999998,0.210781966,1.0049425426460683,302.8156615804135,617.6694580846176
lambda_a_free[32],-0.7923171874725,-0.79267702,0.018039753289266432,0.01782584094900001,-0.8215274029999999,-0.7622527925,1.0040404877795046,598.7873309878368,1567.4904239648642
lambda_a_free[33],-0.7137708633075,-0.714150775,0.022421583451196266,0.02310305928000001,-0.749035315,-0.676102806,1.0070085022293322,271.7790002998744,577.125337711905
lambda_a_free[34],-0.6502976539750001,-0.650168685,0.021251638299593853,0.021319009634999962,-0.6850471705000001,-0.6155098115000001,1.0056222392396803,323.9841784097392,779.1982400284371
lambda_a_free[35],-0.41021619331,-0.41010721,0.02289775057589263,0.023134245771000015,-0.448497563,-0.3726885445,1.0047676413792617,549.8320767701059,1352.643310078974
lambda_a_free[36],0.7381657050125,0.7388097,0.02216364919617246,0.02237084020499996,0.702056573,0.7739904255000001,1.0065706617189327,287.7575258439954,545.0047272961456
lambda_a_free[37],0.1746829627545,0.17466812999999998,0.026926950867761538,0.025890977384999955,0.1311587365,0.22014923849999996,1.0045398844556346,220.37269422732518,389.25357019839345
lambda_a_free[38],0.51057586642,0.5105195250000001,0.015059191989354773,0.01503752995499982,0.485019961,0.5354798799999999,1.0007330810092196,1006.2221554635404,2291.5025186597395
lambda_a_free[39],0.4403635867625,0.44025257500000003,0.02135602083107831,0.02112154955399999,0.405814998,0.47541285,1.0034059211326554,510.9514387458708,1516.407649271403
lambda_a_free[40],-0.25972687024,-0.25939996499999995,0.01947060023379395,0.020128422531000036,-0.292078256,-0.228425959,1.0014489106536413,1413.465456775616,2445.948108655059
lambda_a_free[41],-0.489787933755,-0.48977689,0.02205158162411664,0.021641816133000043,-0.525723456,-0.453108698,1.0044583556058766,499.4537824922935,968.6296902270016
lambda_a_free[42],-0.4897467055,-0.48951399500000004,0.01695670109305406,0.01659638007299997,-0.5180942664999999,-0.46153053650000003,1.0021368684001477,986.6552952625424,2191.256586202202
lambda_a_free[43],-0.4320561551775,-0.43173943000000004,0.019865843470826934,0.01976402169000004,-0.4654110535,-0.3998333675000001,1.0028585842742628,453.2456027630844,1337.7442627351065
lambda_a_free[44],-0.5899477811725,-0.58986932,0.021775475101600852,0.021732736578000084,-0.6258393675,-0.5544069105000001,1.0043768594075504,425.3556490351396,1198.5107616765963
lambda_a_free[45],0.16911868142825,0.16924869,0.023866753311857704,0.02456682284700001,0.129762476,0.208362783,1.0023607727176453,1228.44461102005,1807.4116860794743
lambda_a_free[46],0.481586776185,0.48133418,0.02372284708209996,0.02388145393199999,0.44362342450000003,0.5212961939999999,1.0032054125967296,492.8780143896455,971.9588714917439
lambda_a_free[47],-0.17066495368,-0.170164875,0.020142687587295545,0.020135716923000004,-0.2038275185,-0.137937437,1.0009856986000718,2199.757843182462,3527.1095098102305
lambda_a_free[48],-0.039285878924127,-0.0398250495,0.023071655588462574,0.0223442156742,-0.07668270989999999,-0.0011567261350000177,1.0071127424976367,220.78295517234932,363.31985329096244
lambda_a_free[49],0.613846546725,0.61369816,0.018251087336828318,0.018111545381999952,0.5850441515,0.6442447545,1.002588745432497,307.91815749097765,634.2220205424986
lambda_a_free[50],0.203811764415,0.20354672000000001,0.02341423910648923,0.02261609931000002,0.165867531,0.24274991549999994,1.010084924736611,208.64650385725616,298.7701793867299
lambda_a_free[51],-0.466711859935,-0.46679723500000003,0.0231297610216556,0.02314174031400002,-0.5046168175,-0.4284205615,1.0031806786820858,656.3647308256885,1068.3956589288482
lambda_a_free[52],0.572868399775,0.573054,0.022554922569214608,0.021829809812999975,0.535709703,0.6103880529999999,1.0126218297910972,227.3868137898696,470.4328438563236
lambda_a_free[53],0.5256771368975,0.5254094899999999,0.023204831412170883,0.02204666230200011,0.48712403899999995,0.5644874795,1.0220967832033843,190.52556967281896,337.4068842559461
lambda_a_free[54],0.268373149675,0.268776185,0.02445717454647847,0.023668307943000007,0.226764375,0.30878037799999997,1.0213094123977156,150.82706152529093,184.60649924078146
lambda_a_free[55],0.66740063723,0.66688602,0.021092477147145575,0.020933659655999963,0.633300454,0.7027358905000001,1.002825237052186,733.236433318971,1677.756619792173
lambda_a_free[56],0.335245645695,0.335393175,0.024031768413752725,0.02327922181200004,0.295325371,0.373594033,1.0116165489404465,200.88033640292363,244.0226692406406
lambda_a_free[57],0.124798805704,0.12522338,0.024722623152370924,0.024550128771,0.08443015935,0.16531685550000003,1.012285396423647,185.75978249241845,269.73813810487763
lambda_a_free[58],0.4939643669075,0.493728195,0.01563672549633413,0.015522651501000018,0.468655683,0.5198536054999999,1.0016009810920856,408.05979098612204,1020.0438735120131
lambda_a_free[59],0.39451430452249997,0.394782485,0.02332505014356388,0.022387423086,0.35553105150000003,0.433698878,1.020034389142215,170.71528936501707,252.75878336195404
lambda_a_free[60],0.3804512052325,0.380293,0.022331877935147782,0.021963955461000023,0.3428076325,0.41657569749999995,1.0120489470613632,228.07874896232357,378.62952533020155
lambda_a_free[61],0.612143336825,0.6118553950000001,0.019474999032343447,0.019344638628000094,0.5807678785,0.644668121,1.0032864664194332,302.11580018956784,1003.2967525362396
lambda_a_free[62],0.5473801426925,0.54766496,0.018358702020419743,0.01835531447400003,0.5171690575000001,0.576897863,1.0009576791551644,1325.8990681859145,2112.8459054164077
lambda_a_free[63],0.5619633688875,0.5621193200000001,0.023892184025328556,0.023837109365999958,0.5228355200000001,0.6013932974999999,1.0030030096692482,474.2734895848158,1540.3102535065482
lambda_a_free[64],0.703467059355,0.70290633,0.01970110716358661,0.019695777611999952,0.671416297,0.735986076,1.0021495686171842,283.598532767259,847.219812134494
lambda_a_free[65],0.079331419441125,0.0791126405,0.024711833861312024,0.02426883655559999,0.03938234870000001,0.12014286199999998,1.007235019866415,248.0697051293572,711.1699530656806
lambda_a_free[66],0.4714626517075,0.47158050500000004,0.01720132213069017,0.017370297273000004,0.44315330900000005,0.4996867115,1.000537961277241,1435.1621314119725,2474.0618426258848
lambda_a_free[67],0.52549237702,0.52509239,0.023254197504745677,0.022953635439000104,0.48884331999999997,0.5646130104999999,1.0070557063246048,253.02989773855774,555.2034213346516
lambda_a_free[68],0.517344359135,0.517144265,0.020257793281788474,0.020036293767000012,0.4851993235,0.5516970615,1.0009292655916429,578.9309822838193,1514.9389353056142
lambda_a_free[69],0.427970346505,0.42783738000000004,0.01959062404574158,0.019775519253000036,0.395720209,0.46028446549999996,1.000631012086983,547.0572852893173,1595.5246964624148
lambda_a_free[70],0.031692077755304325,0.0320439845,0.018980176770119445,0.0189101263743,-2.7299448749999977e-4,0.06251666665,1.0021851591056123,775.4579253724322,1969.0185311664643
lambda_a_free[71],0.1215068164485,0.12147163999999999,0.023389393433684652,0.023218383321000007,0.08349953195,0.160679241,1.0119210791946744,195.54803351972728,382.4485445154972
lambda_a_free[72],0.20937614702000001,0.20949597,0.023410217589001515,0.02352178999799999,0.17110510500000004,0.24740012249999999,1.0039305226514326,357.741500843446,592.398197792327
lambda_a_free[73],-0.12464813677825,-0.124562145,0.021950898163567392,0.022506001434,-0.16066821950000001,-0.089300441,1.0026379983003009,392.46075071662483,1726.0632158610922
