variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-61350.67670475,-61358.1155,290.09289380160124,291.20636160000157,-61825.657,-60877.72625,1.003316787203788,630.2704601893971,1345.5210357597987
nu,5.97882001435,5.9784287,0.09019960877598776,0.09131904200999992,5.83081869,6.126298295,1.0007632961929067,2414.7496534080306,2835.4293886972346
phi,0.3663678285925,0.36640039,0.0042008054796336194,0.004304143472999984,0.3596311695,0.373030135,0.999418228067839,4793.168134627862,3035.9569980355723
lambda_a_diag[1],0.7141411182525,0.713831435,0.017641926430092852,0.01794375954000004,0.6852928925,0.743141076,1.0116443172001763,477.94929285730143,971.2027540592984
lambda_a_diag[2],0.442558981855,0.44263489,0.01452625224610439,0.014520310118999975,0.418558732,0.46636036,1.0060181716039418,462.12370702405104,1501.859738425058
lambda_a_diag[3],0.13664042631275,0.136519805,0.012194633760852539,0.012480912275999994,0.1171057615,0.1570081945,1.0128961791393942,517.9244259153958,1373.8490051827025
lambda_a_free[1],0.3043806542325,0.30424055,0.019250590706393837,0.019322748039000012,0.273160458,0.335771924,1.0197561395041872,143.19248817625953,329.67360785319755
lambda_a_free[2],0.819413582795,0.81901973,0.01783818258146517,0.01816467435300001,0.791393522,0.8495681384999999,1.0175752443401462,397.95895245022325,1066.806861036303
lambda_a_free[3],0.355944992285,0.35494642,0.024073838786196847,0.023660917181999988,0.316317881,0.39669884,1.0310014202852467,92.8462886375585,121.9260199333001
lambda_a_free[4],0.7766122291875,0.7761407149999999,0.019286678915117494,0.019449310187999978,0.7461760064999999,0.8088702835,1.0151698254320747,239.27777106440394,547.6896434550347
lambda_a_free[5],0.479781411995,0.48047644,0.025370898334897266,0.024956561322,0.437063138,0.5198911085,1.034308549647956,142.57734627404466,258.7782555189376
lambda_a_free[6],-0.3433772055475,-0.34302900999999997,0.02489755513688905,0.02548217267400004,-0.38309332150000003,-0.30223583600000004,1.0346317767750772,175.4691247099012,444.8527763914941
lambda_a_free[7],-0.4721938450875,-0.471860395,0.02431521896864325,0.024987910899,-0.512033465,-0.43305707250000003,1.038258029979699,174.6394130421982,450.0452974212399
lambda_a_free[8],-0.7296863960175,-0.729481095,0.020856821557966507,0.02105646341399993,-0.7639006925,-0.695950791,1.0352090959584679,222.28140945173652,518.3676919859457
lambda_a_free[9],0.251277229365,0.25076995,0.02793711123286926,0.027780514020000015,0.206498,0.2984794155,1.0303038357164185,110.54738055294024,186.7664373284059
lambda_a_free[10],-0.4518778495075,-0.452054145,0.023186008909949367,0.024384136874999997,-0.4896286245,-0.41402324,1.0364092776839624,227.22731804628998,540.6109333398192
lambda_a_free[11],-0.744695636005,-0.7444619450000001,0.020225097553754907,0.02056538922899986,-0.7783534605,-0.7113430145,1.0216286742299048,335.72367047893596,860.8172042982868
lambda_a_free[12],0.29236648704,0.29221435500000004,0.01939312812969132,0.019242279924000023,0.261683922,0.3253360915,1.0255771932746596,111.49570097982277,186.20740532987998
lambda_a_free[13],-0.7328624515425,-0.73283984,0.020574103431278995,0.020780284685999954,-0.7665667185,-0.699379401,1.0298299172104215,215.6576807403313,455.4171310313832
lambda_a_free[14],-0.461473575345,-0.46134717000000003,0.022502682984193695,0.02221452968700002,-0.497779426,-0.42404570750000004,1.0202213809505236,272.17538735734644,595.9511040176958
lambda_a_free[15],0.335757070235,0.33528878500000003,0.024913204783657876,0.025586933189999998,0.29641958900000004,0.37767438900000005,1.0373697006180267,84.96680275123603,147.45106934070736
lambda_a_free[16],0.1172567934,0.11709103,0.022317563128025873,0.022438224374999996,0.0802397608,0.15430048799999999,1.0120932906570406,187.84966468933663,636.0336779461579
lambda_a_free[17],0.03901616145008405,0.037608156000000004,0.02926986563678793,0.028461707933399995,-0.008600585029999998,0.0896499509,1.043292605418306,78.11569903990576,126.08364343470147
