variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
var_e[27],0.262795075515,0.26269553,0.006358123201556451,0.006372518732999957,0.2526400375,0.273506404,0.9999550619180021,2835.907353429016,2794.9373131040606
var_e[28],0.7645543957225,0.7646060750000001,0.018166633791511084,0.018726728012999794,0.7350820920000001,0.7941434125,1.0012435694861228,2661.9323060243596,2974.224630549106
var_e[29],0.120721166105,0.12063480500000001,0.0028821434583602185,0.002909646978000016,0.1161491715,0.1256040835,1.000067995924987,2593.7632038896386,3535.4035529940747
var_e[30],0.18422936502,0.184111075,0.004567811365790809,0.004629774323999998,0.176917674,0.19173938100000001,1.0000386601566609,2233.3117699811155,2452.2884949109216
var_e[31],0.3184002894925,0.31815944500000004,0.007984880845302987,0.007893725636999966,0.305390077,0.3318664205,1.000553819603242,2790.338039219665,3017.8038312087256
var_e[32],0.52531416774,0.5250929950000001,0.012834244515484585,0.012703947207000105,0.5045242165,0.5466531295,1.0003154869517417,2265.0099358068896,2390.894209131891
var_e[33],0.0987226840775,0.09864627649999999,0.0024469214779387826,0.0024049039622999822,0.0947958904,0.102887445,1.0016642268137794,2942.1953315036085,3450.088502688052
var_e[34],0.20395081701,0.20392313,0.0050558445769550795,0.00515981123700001,0.1957829585,0.2125082495,1.0008392718144683,3008.4925216284028,3075.62413937843
var_e[35],0.5319217974225,0.5312309749999999,0.013400150191419,0.013406351195999961,0.5106643559999999,0.5548093434999999,1.0017309181425322,1954.1112979326015,3099.7053926506737
var_e[36],0.15736817737,0.15728142,0.003884203189049228,0.0037646549849999883,0.151086832,0.164013252,1.0002889639157035,2519.862369196621,3001.2674100941986
var_e[37],0.135937596295,0.13592667,0.0032966027106255263,0.0032686215029999995,0.130480387,0.14135511650000002,1.002158233488527,3337.2604595117477,3415.0488890815327
var_e[38],0.337710576245,0.337596485,0.00821764239188677,0.00825002406899999,0.3244263065,0.35129743950000003,1.0007774195359351,2323.965431551973,3089.599281878426
var_e[39],0.1470417184975,0.14694024,0.003661390475636183,0.0036769740209999895,0.141122862,0.153180665,1.0008835843278172,2952.4644341450066,3225.330040823185
var_e[40],0.08422924735575,0.084117259,0.002088257211660783,0.0020748764609999984,0.0809768853,0.087759815,1.0016268620042936,2682.6523336891637,3089.602573563095
var_e[41],0.138474482845,0.138374005,0.0033885498607667992,0.003412633853999997,0.132837778,0.14403212099999999,1.000291168196543,2223.9968918156505,2860.661211753351
var_e[42],0.225829250515,0.22568428000000001,0.005623572601538555,0.005674836825000001,0.21672923849999998,0.23515575,1.000883644550119,2947.8113954380888,3096.8993387496375
var_e[43],0.17755527925,0.17745286500000002,0.0043496754351785225,0.004412358447000018,0.1706624845,0.1846702225,1.0002998795095894,2741.8725675013147,3427.10928740685
var_e[44],0.2961166857125,0.295898055,0.007231388841109598,0.007259832594000013,0.2847301605,0.3084816225,1.0012799373854773,2579.7169525020922,3107.776540908808
var_e[45],0.1858227567625,0.18575304,0.004651050785389259,0.004568209358999997,0.1783286705,0.19370938899999998,1.0012220275720745,2423.4141154146196,3177.592865058733
var_e[46],0.6751600341775,0.675033225,0.016540683324711418,0.016465229276999994,0.6480345605,0.7031320329999999,0.9997522482780805,2066.6893420592874,2589.8757300451057
var_e[47],0.581988855745,0.58184176,0.014127867367501296,0.014270580974999987,0.5589040455000001,0.6053311455,0.9997391051628549,2308.4215226295164,2372.1916024359793
var_e[48],0.2310628137825,0.23090492,0.005769397026088369,0.005611463088000027,0.2217426685,0.2408151355,1.0020470799726373,2292.483667420749,2827.71993350606
var_e[49],0.84263190343,0.8419549150000001,0.020643696414291122,0.02111756877300007,0.8094807695,0.8781401054999999,1.0012620874025477,1488.3854841824045,2417.0461797867474
var_e[50],0.9461312430875,0.946112825,0.02270166208202659,0.02240124091800005,0.9096201875,0.98408724,1.0025919450998908,1940.4248093393062,2543.2594753187327
var_e[51],0.25936975447,0.25925706,0.006386869101957267,0.006262191054000007,0.249010006,0.2702565355,1.00143519069528,2542.5890480096677,3033.747597123226
var_e[52],0.2119039174175,0.211846585,0.0052276602993536845,0.005275891403999998,0.2036597915,0.2206340825,1.0018643488443064,2315.5936910651512,2337.5024585881633
var_e[53],0.55895163895,0.55862627,0.013998099220063936,0.01381148647200004,0.536067391,0.58241141,1.0033568896781908,2537.296785402595,3040.424870954187
prop_a[1],0.6513918452975,0.6515145099999999,0.012116295201851746,0.012215556528000023,0.631201129,0.6710502695,1.0392792169199214,96.23818568131152,1991.1323804486499
prop_a[2],0.389845080045,0.389181265,0.01950785078153803,0.020323851450000006,0.3581505675,0.42235695,1.3192108812844887,9.847400394733613,152.86658888020096
prop_a[3],0.8010288069075,0.801328505,0.010560083441054004,0.011675141414999918,0.783508532,0.817792387,1.444486901803031,8.01717731627268,180.63597713762425
prop_a[4],0.6511706933275,0.651280265,0.01585530771786221,0.017437518357000054,0.6249386520000001,0.6766415754999999,1.3811881061074263,8.781588291211444,131.5877082880179
prop_a[5],0.84778843233,0.847701995,0.012492616940887335,0.014726458235999981,0.8281339655000001,0.8662542545,1.5697995967844094,6.916266404505145,116.56977353024502
prop_a[6],0.742666605355,0.742805485,0.009895631746319402,0.009915947558999995,0.7263517135,0.7587963885,1.0313508920743464,123.81174142838576,1969.9949890716384
prop_a[7],0.1580616488875,0.158013955,0.01646403936800098,0.016151066336999993,0.130771105,0.18450137349999998,1.0194300453767038,656.4554713562037,1549.5787464076302
prop_a[8],0.175782786975,0.175637225,0.016286244499385125,0.016610405468999997,0.14966353300000002,0.20244173049999997,1.005017135076823,883.446133437762,2198.59325117413
prop_a[9],0.80483932249,0.803498295,0.024248869272270927,0.028355154954000025,0.7647557484999999,0.8377719094999999,1.5584751321867154,7.128221404924511,167.30944728130837
prop_a[10],0.8670890082725,0.8662270999999999,0.01429160387526626,0.018853920267,0.8457690425,0.8870667295,1.7177619239306843,6.2358757575042825,153.58128282026095
