season,feature,b_mean,b_sd,b_q05,b_q95
181144,per90_xg_assist,0.04980565635931828,0.025043899937031995,0.009960509689450635,0.09146293454234614
181144,per90_shots,0.022240224324554133,0.019544069904466645,-0.008980939110203248,0.05439740966760557
181144,per90_head_shots,0.005231844693591443,0.01786805261669513,-0.023350317010362387,0.03701922100092671
181144,per90_received_pass,0.018389157520294137,0.018595507991728516,-0.011547334959257827,0.04931733155707671
181144,per90_passes,0.06329298252891902,0.016751302213742974,0.03658832579125853,0.09055955733248187
181144,per90_forward_passes,0.047902316307362885,0.016274220734476375,0.021461788049002714,0.07512722040038516
181144,per90_back_passes,0.11300494954192457,0.022371651117660502,0.0750814555454944,0.14866511853279793
181144,per90_lateral_passes,0.03375624904290696,0.01952185590289507,0.0030947644778663882,0.06694979919617919
181144,per90_long_passes,0.051858119936375145,0.019594395108101754,0.019797375006897187,0.08320809913736098
181144,per90_smart_passes,0.24276018873540567,0.020082838562088336,0.2111632029055927,0.2759606992949198
181144,per90_progressive_passes,0.17443502224587223,0.018024245830281376,0.14551978235311389,0.20522096437354043
181144,per90_passes_to_final_third,0.07903719570455874,0.022086069642087452,0.04408495777126664,0.11480517206727746
181144,per90_key_passes,0.010043049623573358,0.024734908507217237,-0.02979926075044856,0.051087270410501096
181144,per90_through_passes,0.16005131975829687,0.029368370723341586,0.11018631600238685,0.20745237165051877
181144,per90_crosses,0.08100256679549714,0.0190842482640458,0.05074306192946622,0.11357315024100474
181144,per90_shot_assists,0.07752265542838731,0.02280802739800457,0.041306727098140233,0.11420560275274455
181144,rate_successful_passes,-0.005587446061118464,0.021847395570538244,-0.040925026867606865,0.03011566578940907
181144,rate_successful_progressive_passes,0.15438906659407586,0.030691470938928843,0.10161800006238882,0.20469507109489246
181144,per90_dribbles,0.22724972190722031,0.016639462216721974,0.20064183387349854,0.25458307156653204
181144,per90_progressive_run,0.08169352272586944,0.02239474010889918,0.044911266817583534,0.11928146254250074
181144,per90_accelerations,0.1574081509622379,0.024417754471353696,0.11779572570200204,0.19727553447261725
181144,rate_successful_dribbles,-0.06295723940572268,0.033517099432189446,-0.11760262490520006,-0.008290707246155056
181144,per90_touch_in_box,-0.023163478207877074,0.015268087153400564,-0.04863111452172712,2.699647743497046e-5
181144,per90_losses,0.10742373650161266,0.026666754410687384,0.062490238160254855,0.15209120854823133
181144,per90_own_half_losses,0.048096056428790855,0.032955120733385974,-0.006826288326337957,0.10285272566596532
181144,per90_dangerous_own_half_losses,0.010051228056049178,0.03322354596818503,-0.04496632456661852,0.06304685412394218
181144,per90_recoveries,0.011132182568235,0.015522733753375277,-0.013763249331490425,0.03748724952812053
181144,per90_opponent_half_recoveries,0.027534723004810482,0.02547108802569283,-0.01587976755863746,0.06765385872425038
181144,per90_dangerous_opponent_half_recoveries,0.026441219733849212,0.034558956418830826,-0.029308186256661796,0.0841264281064678
181144,per90_interceptions,0.13502013226281953,0.019750385161917836,0.10151709425029898,0.16665408872037019
181144,per90_clearances,0.033150037256791234,0.019255856843240732,0.0012452314784994983,0.06606333455067503
181144,per90_shots_blocked,-0.06633679074449787,0.02946497386947254,-0.11470133857081422,-0.017491944836549676
181144,per90_defensive_duels,0.20459856003367907,0.024725832809969248,0.1624971473652794,0.24386243334581195
181144,per90_offensive_duels,0.14057223213788447,0.015143371658110423,0.11584927053856157,0.16496751694576636
181144,per90_aerial_duels,-0.026521969324091375,0.017015565921069887,-0.05294934728206458,0.002128949162695758
181144,per90_pressing_duels,-0.4674340668721885,0.0221990710554312,-0.5055096010665525,-0.43188378197216537
181144,per90_loose_ball_duels,0.13527633621339655,0.025196317254109053,0.09488340012745032,0.17813849360651984
181144,per90_sliding_tackles,0.20677351852211998,0.02658386929709219,0.16372710608712496,0.25131585812356144
181144,per90_dribbles_against,0.22870907213511812,0.023330238419257524,0.18986817645515827,0.26698276952963157
181144,rate_defensive_duels_won,0.09123012096045546,0.030853906821680224,0.04138674736190661,0.14109745391182704
181144,rate_offensive_duels_won,0.12319712715306069,0.031095916363409547,0.07176092272960545,0.17465459274513953
181144,rate_aerial_duels_won,-0.041653341437447956,0.024864023543714534,-0.08281765630319476,5.250590842211803e-4
181144,per90_fouls,0.12246678982825161,0.028547604225400584,0.07656937283549556,0.16916121578163443
181144,per90_fouls_suffered,0.10088823954296375,0.025368891125037207,0.06109358990861398,0.14522171185210325
181144,per90_yellow_cards,0.016571674878797238,0.03703019210618221,-0.042363969767376754,0.081139538846681
185641,per90_goals,-0.008245779510077992,0.020095103080404745,-0.043967954295919986,0.02295239712944338
185641,per90_assists,-0.045211856904646526,0.03214773623144451,-0.09730117369338369,0.010010078663013039
185641,per90_xg_shot,0.012669098473734085,0.014014421292027074,-0.007514572867947181,0.038169869852063006
185641,per90_xg_assist,0.06313146768101177,0.02598221416838039,0.020936616613473447,0.10780336294164705
185641,per90_shots,0.007437320079959812,0.019431286839146234,-0.024923779007255828,0.041599578185348825
185641,per90_head_shots,0.015524428745725342,0.0203447971480236,-0.012020475145861605,0.05470844880525697
185641,per90_received_pass,-0.0066295729117288385,0.020233869424608687,-0.039786236533862256,0.02753076968774647
185641,per90_passes,0.014654282306051324,0.017586894638871718,-0.014605885934732273,0.04311569036584348
185641,per90_forward_passes,0.018460091350689524,0.0155119366480248,-0.007078917450005526,0.04314073938340284
185641,per90_back_passes,0.026895599064709595,0.02225510028868636,-0.010933128268576023,0.06321466711630082
185641,per90_lateral_passes,0.00904996829275622,0.019402667803349698,-0.0218935142111275,0.042054880540905656
185641,per90_long_passes,0.010826969453140727,0.018792470894740572,-0.020652658630584898,0.041759565882168774
185641,per90_smart_passes,0.08834302804574355,0.020285908478902336,0.055002366481495674,0.12125005652202508
185641,per90_progressive_passes,0.12133675985416204,0.01857570835099217,0.0898187219156657,0.15175352386851734
185641,per90_passes_to_final_third,0.02805222024925856,0.021336332780679916,-0.00731155656183925,0.0632624479314838
185641,per90_key_passes,4.7405544076401765e-4,0.0243251949671773,-0.03773461717804517,0.04158729364144167
185641,per90_through_passes,0.09091788369074384,0.029980160815771754,0.042371946332251574,0.13938484638568083
185641,per90_crosses,0.05526664234156244,0.019315027388110053,0.02403482556609341,0.08558398143553622
185641,per90_shot_assists,0.08665283996503106,0.023201618304019032,0.04804995220243014,0.12486882140182778
185641,rate_successful_passes,-0.028907195311362845,0.021959309813449377,-0.06448754670112954,0.006301626520506235
185641,rate_successful_progressive_passes,0.11118564089039083,0.0324348592161328,0.06002508301141866,0.16575912089879313
185641,per90_dribbles,0.14622997151137435,0.01716372502649568,0.11947449659190441,0.17535421730834397
185641,per90_progressive_run,0.08739508394014517,0.022062806622965843,0.051934485289668916,0.12424990695791781
185641,per90_accelerations,0.34113581777287216,0.02586029997219978,0.2994841089706954,0.38281774519114825
185641,rate_successful_dribbles,-0.1678517952991608,0.03762368994551297,-0.23049320835634315,-0.10703924310802553
185641,per90_touch_in_box,0.012418097301374529,0.014637758908950678,-0.011444674514124833,0.03684562553625147
185641,per90_losses,-0.02709605786376454,0.025569303605822803,-0.06989872612267052,0.01791311681905577
185641,per90_own_half_losses,0.008239852613418811,0.032444717955502064,-0.04678343014574873,0.05766144676664011
185641,per90_dangerous_own_half_losses,0.058562481642875655,0.03461288402154213,0.0017037888884399604,0.11637582780998844
185641,per90_recoveries,0.011342582539725853,0.015199799100384806,-0.013978125092685194,0.03674161462689836
185641,per90_opponent_half_recoveries,0.020124135572485075,0.026439331715679748,-0.022495277455146546,0.06237273746968039
185641,per90_dangerous_opponent_half_recoveries,0.10096362043415222,0.03592997894187709,0.04384496131614435,0.16049561118749836
185641,per90_interceptions,0.08038099176661755,0.019409261348186897,0.047443738067237076,0.11111321162231
185641,per90_clearances,7.599948521849856e-4,0.018745612081758428,-0.03073602715378729,0.03061518995559187
185641,per90_shots_blocked,0.014444086559238388,0.02987561285473187,-0.03729969693150931,0.06178769456053497
185641,per90_defensive_duels,0.1028769120365144,0.02412964653724799,0.06440842707368065,0.1449258407467313
185641,per90_offensive_duels,0.05461437436416424,0.014433359713095542,0.03164340743118496,0.07782233269396706
185641,per90_aerial_duels,0.053094682385648406,0.01726139753626255,0.02487319441024792,0.080629583836792
185641,per90_pressing_duels,0.4604111919050199,0.023171213975024783,0.4229312127592124,0.5001879399943231
185641,per90_loose_ball_duels,0.1314416130946588,0.023810846496443824,0.09140843817374922,0.17152476351836468
185641,per90_sliding_tackles,0.021103894294094004,0.026409080802525624,-0.023232045514593323,0.06450263184908407
