player_index,player_id,player_name,n_seasons,pc1_score,pc2_score,pc3_score
33,3306,Sergio Ramos,8,5.5683066580256275,-0.2287037167800829,3.419965135161229
34,3309,R. Varane,7,5.097873862377991,-1.8992408401635446,2.502307570129181
35,3310,Marcelo,8,0.6655182632571688,6.179480005999134,1.1464567080487051
36,3313,José Callejón,1,-1.039810331439371,1.6663362674557531,-0.0027874527291187287
37,3317,Esteban Granero,6,1.0373861336392007,1.5943917751889207,0.3447166359952049
38,3321,K. Benzema,9,-6.136643859576393,0.19445825193890648,4.559235841281513
39,3322,Cristiano Ronaldo,4,-7.508229515490691,-0.9140549525505144,5.048177491468085
40,3324,Álvaro Morata,5,-6.294600393773746,-4.000455004354052,0.8704272055919756
41,3325,Juanfran,5,1.0940668242218183,2.5175029424615674,-2.0601015586336726
42,3326,Jesé Rodríguez,4,-6.091913196086539,2.0259446608791354,1.1438876094249617
43,3327,Joselu,6,-4.86638723638494,-4.622709616486845,0.9433381072409248
44,3334,Dani Alves,3,2.456282408739886,6.145224598499107,0.7929409019890672
45,3335,Marc Bartra,9,5.115585855902329,-0.6643863276952352,1.2039458164336372
46,3336,Adriano,2,2.9785270202753855,4.727450079130967,1.5335631893929833
47,3337,Andreu Fontàs,4,6.892304056094269,0.912566297794919,1.706603245174062
48,3338,Sergi Gómez,10,5.506798684686086,-2.0457491711462774,1.3901450075917312
49,3339,Martín Montoya,5,3.0153668117168624,1.15271064397679,-2.1670409404472903
50,3340,Muniesa,2,4.710449093107213,0.7448470800044569,-0.1818941601499314
51,3341,Gerard Piqué,8,6.1675518463108485,-0.1741213619925388,3.3977064103650374
52,3344,Rafinha,4,-1.2279603800713605,3.5673324760649514,1.7511798401970446
53,3346,Sergio Busquets,9,4.584016570791449,3.9110431309714024,2.903748741936151
54,3347,Sergi Roberto,8,0.8524942148697439,3.795134844593919,2.2383373970888205
55,3348,Gerard Deulofeu,1,-5.058958912289706,3.85796761841561,1.9019559553753902
56,3349,J. dos Santos,3,0.16819056512920208,2.687523846526757,0.5738225523439133
57,3351,Kiko Femenía,5,2.4210403261244786,1.8069883044444803,-0.7482857765224903
58,3352,Xavi,1,2.0181072858211486,7.322456428872753,5.706863746890722
59,3353,Andrés Iniesta,4,0.6820759141398223,6.790524030100277,3.9399957686631266
60,3355,J. Mascherano,4,6.526719108343198,2.4839755655884908,3.2820835591473636
61,3357,Isaac Cuenca,3,-2.249367101988143,1.1591737474176775,-0.45499334077978826
62,3358,Cristian Tello,5,-3.1975996484162783,2.2053810674015937,0.6446847917979712
63,3359,L. Messi,7,-7.945587407389555,7.193618203184952,6.186470835353133
64,3360,Pedro,1,-5.266429629778451,4.109495535147157,3.7312535542226413
65,3361,A. Sánchez,1,-2.7918631539494174,0.2557747488816984,0.19589489464897059
66,3368,NA,1,5.933707150656568,-1.4955058997405088,-0.3898223854298834
67,3372,Aythami Artiles,2,6.366964231658005,-1.5216812326168403,2.011736960820164
68,3374,Zé Castro,2,6.293650766950497,0.13250343091528036,1.6756640837989085
69,3375,Laure,3,3.0225218999567276,-0.12392737395773797,-2.2893278116414875
70,3378,Álex Bergantiños,3,3.5044177550860813,1.054093118219198,0.7435817792676166
71,3380,Juan Domínguez,1,-0.14521123580379633,-0.06867380021048469,-0.47543704770021233
72,3381,Borja Fernández,2,4.243978537805561,-1.8870107489304584,-0.37777831739767753
73,3384,A. Guardado,7,1.8540979611852741,2.4811000838652055,1.0912272927947986
74,3394,Bruno Gama,1,-3.5120309646943517,1.7356067347479485,-1.3354707163675075
75,3400,F. Amorebieta,1,5.283267064307574,-2.1121902046409113,-0.9918147078320417
76,3403,Borja Ekiza,1,5.403356010072041,-2.3518047445434855,-0.965712393542487
77,3404,Andoni Iraola,1,0.4161528044019522,2.8523217255364766,0.4230997494948699
78,3407,Jonás Ramalho,2,4.055795725191071,-1.832471776917948,-0.09346024305265627
79,3408,Enric Saborit,2,2.90751968244295,-0.4772233561258871,-1.924253433784276
80,3409,Mikel San José,5,2.6749460416220163,-0.04243595335965081,0.479020865534606
81,3412,Gurpegi,2,5.564376689138919,-2.8713100720603513,0.6272009597005791
82,3413,Ander Herrera,2,2.354589524241429,3.184243100939672,0.7457186256356009
83,3414,Ander Iturraspe,4,3.98463355452256,1.177260994940412,0.2179210548552223
84,3418,Iñigo Ruiz de Galarreta,5,1.7998056855419808,2.148638113586947,0.09308160222307874
85,3419,Iñigo Pérez,2,0.633991077451526,0.7907956868343116,0.5008225091653404
86,3420,Markel Susaeta,5,-3.4118089979497426,2.4409115199374174,-0.7433532042503389
87,3421,Óscar De Marcos,11,1.511558425515032,2.3164727749898044,-1.596797979852084
88,3423,Ibai Gómez,6,-3.2429504666378866,1.1781339041283245,0.29091614600202825
89,3424,Fernando Llorente,1,-5.253379801073309,-4.531958612672403,1.8496819904002908
90,3425,Iker Muniain,10,-3.5708691725544366,3.0193570454998353,2.1588250989494706
91,3426,Gaizka Toquero,1,-1.8552158594684303,0.3976345205818036,-1.4794548889335855
92,3431,Miranda,1,5.250404249171767,-3.61300941309253,-0.3202290436028264
93,3433,D. Godín,5,4.686699202604767,-3.374877190611338,0.8632102645276264
94,3434,Filipe Luís,4,2.3520385562304575,3.610178091880952,-0.29625467818272644
95,3436,Javi Manquillo,2,3.860635143004767,0.5381391480233405,0.3448011682545114
96,3440,NA,3,4.266958837240778,1.628707034267531,2.3930862850075494
97,3441,Gabi,4,4.303714950506042,3.3185776955262725,0.49111181441893376
98,3442,Fran Mérida,2,2.236587320315719,2.977132237183232,0.3667903423562543
99,3443,Koke,12,1.8572451505504284,3.999772338025092,2.103242017976086
100,3446,Mario Suárez,4,3.3532656595378483,-0.5861011696008633,1.1300129702669004
101,3447,Juanfran,5,1.5644660543101914,1.314623735293792,-1.423237445570702
102,3448,A. Turan,3,-2.349754065822776,3.9816876686803235,2.054684642937723
103,3450,R. Falcao,3,-5.351088199345873,-5.2849667138376,1.4177260626578156
104,3451,Adrián López,5,-4.377752799072086,-0.033142972595145793,0.9305797901209459
105,3460,Coke,6,1.5832353768345968,0.21935360021191863,-1.3090273950089089
106,3464,Antonio Luna,4,2.4807841429930515,1.4361723908428068,-2.118897016642045
107,3465,Fernando Navarro,4,3.7270368236690103,-0.12425990901387628,-1.5140849699498964
108,3466,Alexis,4,4.13083313457538,-3.227288736565256,-0.10249198851842797
109,3468,J. Cala,5,4.393247352624624,-3.513949363036626,-0.4619563578085178
110,3470,José Campaña,6,1.0655604153395812,3.12238517623827,0.5776180748826449
111,3474,Jesús Navas,8,0.25003552921089545,4.84270506439168,-0.771581371164404
112,3476,I. Rakitić,10,1.1375370036946717,3.50454405229675,3.0948574483096323
113,3477,José Antonio Reyes,3,-3.6034945809919785,4.635967053360484,-0.5187379402709975
114,3479,Manu del Moral,1,-3.9015424060795088,-0.2001251165738602,0.5937028339967348
115,3483,Álvaro Negredo,5,-5.291351091792657,-4.293026119207748,1.5089868252311067
116,3484,Luis Alberto,1,-4.923382541798774,1.5677747108836024,1.1122867578253628
117,3493,Miguel Flaño,1,3.491511089932745,-3.9524633039506,-0.3271366777281273
118,3496,Sergio Postigo,5,4.888354373338415,-1.8484063326781257,0.24380980016282539
119,3501,Álvaro Cejudo,2,-0.9449933901398954,2.225109660442997,-2.052795468566787
120,3503,R.García Escudero,10,-3.310563201857596,-1.9821587382986163,0.04241401768444711
121,3505,R. Loé,1,3.077389166307065,-0.6164116622132997,-0.32106768036677374
122,3510,David Timor,4,3.2105255871781946,-0.35030792713232883,0.4434552200621283
123,3511,Roberto Torres,4,-2.6579949996348105,1.716039079881353,0.09069517173098618
124,3523,F. Lejeune,7,4.817213098640623,-1.6570462243346982,1.3308594887001006
125,3526,M. Musacchio,3,4.995387698161566,-2.8847954936852123,0.767338800657132
126,3527,Kiko Olivas,2,4.316097534114516,-2.250850457208259,1.0766689819261714
127,3529,Mario Gaspar,8,2.6366555412206583,0.4640502316243319,-1.1801119102947677
128,3534,Jaume Costa,9,2.112366151565423,1.3772086002260893,-1.3032926058964114
129,3536,Moi Gómez,11,-0.8183988162337058,2.3587400618010745,0.914102081589067
130,3537,Cani,1,-0.4813433421346283,2.2988603339298006,0.44261633460389727
131,3538,M. Wakaso,5,0.9459571229130138,0.9781417423214599,-1.2316682849566989
132,3539,H. Pérez,4,-3.093612480077431,0.5528123915431863,-1.9365863321896768
133,3541,Bruno Soriano,3,3.900480635956356,1.2359529921825139,3.3490291218806205
134,3542,Manu Trigueros,9,1.2890533368731059,2.752697937496053,1.8887532564716187
135,3548,G. Rossi,2,-5.094568203832594,-1.3142997758285615,2.321675480132745
136,3556,M. Demichelis,1,5.212285620373626,-2.650158407626556,0.44765225362423
