variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
nu,4.948926704825,4.9481394000000005,0.0648459846400207,0.06347788965000045,4.841752205000001,5.055254045000001,1.001123649629524,1608.6525609015894,2190.2786290696977
"Lambda_a[1,1]",0.6767067169275,0.67679099,0.018201114456690873,0.017735558022000004,0.6474159945,0.70666011,1.0104524348803297,248.5033632874319,662.9330229986691
"Lambda_a[2,1]",0.3232370980825,0.32361178999999995,0.01827480689513402,0.01819291788300004,0.2926806405,0.3531273015,1.0028090754338288,172.51856385732162,490.79132532959386
"Lambda_a[3,1]",0.792199575275,0.791835175,0.018395108201736177,0.017999060519999985,0.762106712,0.8223770435,1.006603419294917,184.52121943386626,591.5278939816438
"Lambda_a[4,1]",0.385602838895,0.38546137,0.021394520258762314,0.021370359485999968,0.350594423,0.420482417,1.0010446834079225,113.16982219253195,301.9707075089114
"Lambda_a[5,1]",0.7712551780225,0.77108949,0.01904608668672673,0.019020557093999902,0.7407179145,0.8026578595,1.0023277016384817,181.69037223464125,701.481948063426
"Lambda_a[6,1]",0.445246293745,0.444786095,0.024529426020952923,0.024527526533999994,0.40537146599999996,0.4864770015,1.0239170515104732,125.02627785328777,459.8199445733285
"Lambda_a[7,1]",-0.3570645407725,-0.356471145,0.024371279229673748,0.023562390998999996,-0.399370973,-0.31875060050000004,1.0072127245722493,147.75302707305528,265.8519642199175
"Lambda_a[8,1]",-0.483811346675,-0.48359002500000003,0.024164460070132565,0.023588232716999974,-0.525486032,-0.446239427,1.005877562901737,152.23995248438717,256.35536308720947
"Lambda_a[9,1]",-0.7465545406,-0.7462379800000001,0.021112500686139624,0.02061513787199997,-0.7823021065,-0.712159626,1.0053791384745345,140.78207698621972,272.44898076585815
"Lambda_a[10,1]",0.2653570944875,0.265251805,0.024900854663859627,0.025139988593999994,0.224335742,0.306638971,1.0028989686054262,102.55235648606867,352.19672716253694
"Lambda_a[11,1]",-0.468644431035,-0.46830582,0.02397256509122217,0.023420254137,-0.509242098,-0.43060740350000004,1.0148560179107302,161.40448145678937,325.70160926192125
"Lambda_a[12,1]",-0.7551120593275,-0.754653075,0.021008160447215398,0.02115176494199997,-0.7899624905000001,-0.7212586595000001,1.0017932797971678,169.4563731279969,417.5637619480866
"Lambda_a[13,1]",0.3014924745825,0.301253405,0.01784718723389859,0.01805496936600002,0.2722470005,0.330567691,1.0018434348063239,122.36994663829527,445.9216930986195
"Lambda_a[14,1]",-0.7379385782525,-0.737719595,0.02059829572826142,0.020261656379999948,-0.7719035915000001,-0.705119344,1.0010066256893215,133.6976786992893,285.88517863837
"Lambda_a[15,1]",-0.47950291777,-0.4793386,0.021863078062918685,0.021691194125999978,-0.516101565,-0.44433925500000004,1.0001454697156251,223.74986223786425,463.13893204343555
"Lambda_a[16,1]",0.36583191660250003,0.36632529,0.02240045255602288,0.022281142904999975,0.3285811795,0.401431706,1.0053977887387473,104.76103398265445,299.0951927854299
"Lambda_a[17,1]",0.11923623401925,0.119382815,0.021131842770452415,0.021576663275999997,0.08463614509999999,0.15308459849999997,1.0007338851411378,232.05257587006875,779.6126884795484
"Lambda_a[18,1]",0.08610915586741,0.086668175,0.02730921886994653,0.026158840950899997,0.03928935295,0.12847801249999996,1.0246144974281897,77.6971066718518,231.36138645670584
"Lambda_a[19,1]",0.40554873804,0.40571941,0.02333614478937489,0.023193401510999988,0.36621021049999997,0.44280183749999996,1.0042748808058504,92.32839991014721,281.7058501421363
"Lambda_a[20,1]",-0.2437230114475,-0.243913565,0.025053149546986023,0.024429800954999994,-0.28500801750000004,-0.2019378845,1.028059102072048,151.10874513057018,410.47732188324414
"Lambda_a[21,1]",0.065666001870075,0.065785963,0.019322609074229054,0.019585869508799997,0.03392035920000001,0.09642737549999997,1.0024195515301522,250.43203763388928,781.0644008358297
"Lambda_a[22,1]",0.4638482498875,0.463644585,0.02445437209402724,0.024244216500000026,0.4228064405,0.503318925,1.018494748946721,80.30015356727333,274.4235898944407
"Lambda_a[23,1]",0.25003231727,0.25083211,0.023099615364246425,0.022657486088999982,0.21077940650000002,0.2868207595,1.004539858343858,184.29674677466704,344.76367377108164
"Lambda_a[24,1]",0.219910892185,0.22058075500000002,0.021817524871460166,0.021196205876999993,0.18404519949999998,0.2549200955,1.0150473934926978,127.34970642910459,469.60865913440387
"Lambda_a[25,1]",-0.204968834755,-0.204826725,0.018420325889145366,0.018772347615,-0.2356028595,-0.17472171350000001,1.006681721402812,500.15745833657485,1653.3747839083564
"Lambda_a[26,1]",0.7741382202725,0.773909825,0.019468627572441038,0.019811301803999884,0.742921301,0.8075538465,1.0012718730231611,208.2948491908552,565.848365494981
"Lambda_a[27,1]",0.3136886444275,0.31408159,0.022191967521389546,0.02147222893200001,0.2766703875,0.349641145,1.0241346384436067,127.95303393283282,467.78681940942363
"Lambda_a[28,1]",-0.597003741795,-0.59671119,0.018607924426452583,0.018790420509000014,-0.6282643995,-0.5672243435000001,1.0066030528473702,389.25192920708895,1064.7221430135082
"Lambda_a[29,1]",-0.48775623269,-0.48716064000000003,0.017753371783951852,0.017915693921999917,-0.5173731175,-0.458561864,1.0000339620654473,224.50980109107977,880.6274558288453
"Lambda_a[30,1]",-0.8573817958725,-0.85673018,0.018989098148817007,0.01912384242299998,-0.8894804734999999,-0.827469104,1.0021403009420482,167.3363258689924,392.643696268892
"Lambda_a[31,1]",-0.21102659770499999,-0.21131898999999998,0.025720049772862623,0.025839064146,-0.2532550815,-0.167911633,1.0167191336037176,116.1246705391893,433.66850932847376
"Lambda_a[32,1]",0.151280690581,0.150915915,0.020544824565051703,0.02080699372499999,0.11731674,0.185357641,1.0087388684786212,140.02509392553372,681.3157101548837
"Lambda_a[33,1]",-0.8330547184175,-0.83282648,0.018120318764104117,0.01822290346800002,-0.8637691515,-0.8040266650000001,1.0030953377198835,155.0502000986383,599.5026131796233
