parameter,observed_variable,mean,median,sd,q5,q95,truth_value,error,rhat,ess_bulk,ess_tail
sigma_epsilon_sd,per90_key_passes,0.5589847610925,0.5587696,0.00664815413804452,0.5483067035,0.570033107,0.5672098980285227,-0.008225136936022781,1.0019388402129448,3048.428056045438,2919.532290537899
sigma_epsilon_sd,per90_through_passes,0.3854346530475,0.38534735,0.00451335089012445,0.3780612005,0.392886115,0.3832977312384173,0.0021369218090827036,1.0032078264513025,3431.5067424728345,3373.784984004584
sigma_epsilon_sd,per90_crosses,0.4500985735375,0.44997633,0.00533756827750927,0.441507057,0.4589116925,0.44755454019177704,0.0025440333457229514,1.0026424210049223,2937.8424942197944,2983.7221841281607
sigma_epsilon_sd,per90_shot_assists,0.601847267605,0.6018221699999999,0.0071493254322874,0.5904504555,0.6135046909999999,0.6032801979221404,-0.001432930317140424,1.002183434028475,3359.022788389449,3353.2430694671057
sigma_epsilon_sd,rate_successful_passes,0.528058334025,0.527937075,0.00634181036488186,0.517906103,0.5385553184999999,0.5310720786219463,-0.003013744596946255,1.002720502565954,3292.34649406728,3157.810303165973
sigma_epsilon_sd,rate_successful_progressive_passes,0.37064568798,0.370556725,0.00447712529569805,0.363413303,0.378119363,0.3727725320495665,-0.0021268440695664803,1.000179376855523,3565.702540772994,2859.4019188770667
sigma_epsilon_sd,rate_successful_crosses,0.594345756285,0.59446387,0.00680233294503719,0.583097648,0.6054657630000001,0.5965807593194768,-0.002235003034476879,1.000625543901904,3195.5003624298042,2904.179577638355
sigma_epsilon_sd,per90_dribbles,0.37184190568,0.371835515,0.00446670166298525,0.364514809,0.37919203299999993,0.37124657919630405,5.953264836959238e-4,1.0009139254823547,3682.6790957770113,3000.762475154393
sigma_epsilon_sd,per90_progressive_run,0.5713731079225,0.571233375,0.00679297950443196,0.5603411555000001,0.5825732199999999,0.580991642549634,-0.009618534627134023,1.0007647963840167,3618.749195801151,3110.3245388041446
sigma_epsilon_sd,per90_accelerations,0.4109618326075,0.411003915,0.00487540011837604,0.4028927225,0.41909126,0.42079228174407035,-0.00983044913657033,1.0000090205710472,4168.587053142429,3069.553883655478
sigma_epsilon_sd,rate_successful_dribbles,0.3712870065525,0.371289785,0.0045027967025404,0.364098507,0.37876476499999995,0.37287730583921075,-0.001590299286710728,1.0003189473042566,3179.23315459412,3114.407004014266
sigma_epsilon_sd,per90_touch_in_box,0.4105435766475,0.410517155,0.00480426066686437,0.4027476035,0.41856463,0.40873510597739365,0.0018084706701063658,1.0015705947771911,3696.871873535271,3664.024107659198
sigma_epsilon_sd,per90_losses,0.469755536365,0.46960161499999997,0.00570265312766789,0.4604940725,0.4792975745,0.45897453352808953,0.01078100283691047,1.0006916304760725,3554.3101677830173,3423.2533970746367
sigma_epsilon_sd,per90_own_half_losses,0.6417675187525,0.641690995,0.00771365750301528,0.6292718005,0.6545350575,0.6409873377298937,7.801810226063521e-4,1.0004456889933795,3177.493229637904,2704.8234336165424
sigma_epsilon_sd,per90_dangerous_own_half_losses,0.522141929665,0.522198745,0.00601099393769407,0.5122723875,0.532406436,0.5225868782727048,-4.4494860770483147e-4,1.000071062019016,3359.8500664997377,3182.5859054908874
sigma_epsilon_sd,per90_recoveries,0.492084587215,0.492121075,0.0056582073949744,0.482843995,0.5014282425,0.4956804625457153,-0.0035958753307153146,1.0013636058996005,2992.1667768776115,3053.7441515065093
sigma_epsilon_sd,per90_opponent_half_recoveries,0.5443865652,0.54419823,0.0064049705813271,0.533966701,0.5554049474999999,0.5375033325050026,0.006883232694997354,1.000516355950282,3430.268129496483,3113.989848850036
sigma_epsilon_sd,per90_dangerous_opponent_half_recoveries,0.4160738093925,0.41597661,0.00513987587552205,0.407699682,0.4245891040000001,0.4109584866790101,0.0051153227134899115,1.0018398832854989,3262.339218617094,3227.016688540355
sigma_epsilon_sd,per90_interceptions,0.442661302445,0.442700795,0.00525913493168988,0.434145335,0.4513704015,0.44087031425442547,0.0017909881905745495,0.9997887130697568,3010.709533718013,2997.2030670700487
sigma_epsilon_sd,per90_clearances,0.553874103735,0.5537595049999999,0.00639046092633873,0.543393671,0.5644057594999999,0.5571974234189838,-0.0033233196839838053,1.0011420050662962,3711.7556867313783,3012.8396559879
sigma_epsilon_sd,per90_shots_blocked,0.5948655289425,0.59476748,0.00710266972620845,0.583269223,0.6065877454999999,0.5962989558232948,-0.0014334268807948414,1.0008157444071448,3365.8802094773387,3037.894140323425
sigma_epsilon_sd,per90_defensive_duels,0.497045489255,0.497018635,0.00585268907693354,0.4874341125,0.5067376579999999,0.5063372637610882,-0.009291774506088257,1.00167114110973,2920.728245830048,3119.0867393007293
sigma_epsilon_sd,per90_offensive_duels,0.3699534061325,0.369907655,0.00447256406874026,0.3626878025,0.377450875,0.3756499465787783,-0.00569654044627832,1.0004549308900312,3082.213515344519,3164.9817397085303
sigma_epsilon_sd,per90_aerial_duels,0.4157419048475,0.415597925,0.00503939130110912,0.4076261465,0.4241956065,0.42048718123696743,-0.004745276389467423,1.0006824768442044,3419.029528407881,3139.728265412196
sigma_epsilon_sd,per90_pressing_duels,0.6117731313925,0.6117738349999999,0.00712491485150579,0.600272827,0.623580452,0.6235986579209566,-0.011825526528456587,1.000532987699624,2656.7868377703485,3026.2559363355595
sigma_epsilon_sd,per90_loose_ball_duels,0.402601794945,0.402531875,0.00484654138426611,0.3946639689999999,0.4104688585,0.4004091427195817,0.0021926522254182568,1.0012189710471997,4036.4548643248463,3157.9495593896145
sigma_epsilon_sd,per90_sliding_tackles,0.480129337035,0.480148695,0.0056224168100079,0.4708712185,0.489517676,0.4847294167149812,-0.004600079679981217,1.0016563236131992,2656.655026120095,2772.804867246198
sigma_epsilon_sd,per90_dribbles_against,0.547740227995,0.5477061249999999,0.0065080057659354,0.5371242315,0.5585559994999999,0.5538183305412531,-0.0060781025462530724,1.0003735277161578,3013.7513734697854,2805.3977811888453
sigma_epsilon_sd,rate_defensive_duels_won,0.46341938254,0.46324277,0.00544916381601624,0.454650793,0.472555557,0.46882937708869576,-0.0054099945486957846,0.999812748883584,2885.3052029296755,2964.59466115594
sigma_epsilon_sd,rate_offensive_duels_won,0.4344490935025,0.4344145,0.00530872364448108,0.4258470055,0.443346464,0.43553028476890177,-0.0010811912664017709,1.0014047332267877,3224.273634023667,3238.69971712641
sigma_epsilon_sd,rate_aerial_duels_won,0.42372853263,0.42372026,0.00507649068816856,0.4153436754999999,0.4321127765,0.4295588437234983,-0.005830311093498297,1.0006658818715122,3247.2465355344234,3147.704889629962
sigma_epsilon_sd,rate_dribbles_against_won,0.582584023095,0.5823343299999999,0.00674547189099421,0.571695322,0.594134966,0.5731113145593554,0.009472708535644636,1.0014402891796652,3048.4335312768103,2992.377464562484
sigma_epsilon_sd,rate_successful_sliding_tackles,0.437947284895,0.437944645,0.00523204761471393,0.429464283,0.446529716,0.44350934207905085,-0.005562057184050839,1.001666739297364,3073.3981722919675,3055.7666691979666
sigma_epsilon_sd,per90_fouls,0.5964451704025,0.596483385,0.00701694162560996,0.5851654585,0.6083163290000001,0.6007185037713498,-0.00427333336884983,1.0008853891533565,3124.7473283509835,2862.5993965786583
