K,pc,eigenval_LLt,share_LLt,eigenval_Sa,share_Sa
2,PC1,14.131787326425034,0.6924893400786695,14.308875902291971,0.4554501099034736
2,PC2,6.275439916697019,0.30751065992133064,6.473530305441967,0.20605183168894112
